index,三维坐标X,三维坐标Y,三维坐标Z,位移场DX
1237,-17.6389,38.7146,1027.68,-0.0332253
1238,-16.7648,38.7193,1027.98,-0.0333448
1239,-15.8905,38.7253,1028.28,-0.0337277
1240,-15.0154,38.7305,1028.57,-0.0337557
1241,-14.1402,38.7359,1028.87,-0.0342917
1242,-13.2644,38.7408,1029.17,-0.0346326
1243,-12.3878,38.7454,1029.46,-0.0347048
1244,-11.5108,38.7511,1029.76,-0.0349341
1245,-10.6337,38.756,1030.05,-0.0355935
1246,-9.75587,38.7613,1030.35,-0.0359033
1247,-8.87739,38.7667,1030.65,-0.0360986
1248,-7.99833,38.7725,1030.95,-0.0362496
1249,-7.11911,38.7782,1031.25,-0.0366997
1250,-6.23895,38.784,1031.55,-0.0367369
1251,-5.35838,38.7898,1031.84,-0.0368914
1252,-4.47721,38.796,1032.14,-0.0369412
1253,-3.59599,38.8016,1032.43,-0.0374603
1254,-2.71376,38.8083,1032.73,-0.0374898
1255,-1.8313,38.8144,1033.02,-0.0377905
1256,-0.948399,38.8205,1033.32,-0.0381398
1257,-0.0649874,38.8259,1033.61,-0.0384614
1258,0.818598,38.8317,1033.91,-0.0391326
1259,1.70324,38.838,1034.2,-0.0392647
1260,2.58789,38.8442,1034.5,-0.0398934
1261,3.47335,38.8497,1034.79,-0.040212
1262,4.35897,38.8548,1035.09,-0.0408683
1263,5.2455,38.8609,1035.38,-0.041176
1264,6.13272,38.8661,1035.68,-0.0412686
1265,7.02012,38.8714,1035.97,-0.0416822
1266,7.90776,38.8758,1036.27,-0.0423499
1267,8.79637,38.8807,1036.56,-0.0425558
1268,9.68554,38.8863,1036.85,-0.0427318
1269,10.5752,38.8912,1037.15,-0.0429606
1270,11.4648,38.8959,1037.44,-0.0436281
1271,12.3557,38.9009,1037.73,-0.0436396
1272,13.2467,38.9068,1038.03,-0.0440169
1273,14.1383,38.913,1038.32,-0.0443066
1274,15.0303,38.9182,1038.61,-0.0447081
1275,15.9225,38.9249,1038.91,-0.0454351
1276,16.8156,38.9312,1039.2,-0.0458215
1277,17.7096,38.9378,1039.49,-0.0458598
1278,18.6029,38.9438,1039.79,-0.0469665
1279,19.4974,38.949,1040.08,-0.0475018
1280,20.392,38.955,1040.37,-0.0483919
1281,21.2878,38.9608,1040.67,-0.0485623
1282,22.1836,38.9668,1040.96,-0.0493055
1283,23.08,38.9717,1041.25,-0.0499581
1284,23.9769,38.9775,1041.54,-0.0506532
1285,24.8741,38.9825,1041.84,-0.0515652
1286,25.7722,38.987,1042.13,-0.0520525
1287,26.67,38.9912,1042.42,-0.0533235
1288,27.5693,38.996,1042.71,-0.0537102
1289,28.4685,39.0009,1043.01,-0.0546138
1290,29.3688,39.0059,1043.3,-0.0550376
1291,30.2697,39.0115,1043.59,-0.0553774
1292,31.1707,39.0174,1043.88,-0.0560515
1293,32.0734,39.0234,1044.18,-0.0557122
1294,32.9759,39.0276,1044.47,-0.0560575
1295,33.8789,39.0327,1044.76,-0.0562744
1296,34.7821,39.0376,1045.05,-0.0569439
1297,35.6863,39.0426,1045.34,-0.0571595
1298,36.5903,39.0471,1045.64,-0.0580298
1299,37.4946,39.0519,1045.93,-0.0591727
1300,38.3999,39.0575,1046.22,-0.0598639
1301,39.3054,39.0639,1046.52,-0.0608807
1302,40.2118,39.0698,1046.81,-0.0615366
1303,41.1189,39.0757,1047.1,-0.0619192
1304,42.0269,39.0818,1047.4,-0.0621761
1305,42.9352,39.0872,1047.69,-0.0625595
1306,43.8438,39.0926,1047.99,-0.0632003
1307,44.7536,39.0971,1048.28,-0.0631711
1308,45.6637,39.1023,1048.57,-0.0633556
1309,46.5739,39.1071,1048.87,-0.0640806
1310,47.4846,39.1118,1049.16,-0.064717
1311,48.3961,39.1158,1049.45,-0.0651747
1312,49.3087,39.1202,1049.75,-0.0653593
1313,50.2209,39.125,1050.04,-0.0661495
1314,51.1341,39.1288,1050.34,-0.0665826
1315,52.0476,39.1314,1050.64,-0.0672578
1316,52.9618,39.1353,1050.93,-0.0679035
1317,53.8768,39.1406,1051.23,-0.0683575
1318,54.7919,39.1449,1051.52,-0.0687723
1319,55.7079,39.1502,1051.82,-0.0692385
1320,56.6244,39.1555,1052.12,-0.0698011
1321,57.5407,39.1635,1052.41,-0.0709831
1322,58.4588,39.1695,1052.71,-0.0709431
1323,59.3767,39.1751,1053,-0.0715988
1324,60.2956,39.1806,1053.3,-0.0720232
1325,61.2148,39.1859,1053.6,-0.0726178
1326,62.1351,39.1911,1053.89,-0.0726871
1327,63.0556,39.1958,1054.19,-0.0732214
1328,63.9771,39.2,1054.49,-0.0730763
1329,64.8987,39.2052,1054.79,-0.0735902
1330,65.8211,39.2101,1055.08,-0.0737808
1331,66.7435,39.2146,1055.38,-0.0744129
1332,67.6677,39.2186,1055.67,-0.0740377
1333,68.5912,39.2235,1055.97,-0.0745739
1334,69.5159,39.2279,1056.27,-0.075056
1335,70.4415,39.2363,1056.57,-0.075121
1336,71.3672,39.239,1056.86,-0.0753691
1337,72.294,39.2397,1057.16,-0.0749006
1338,73.2205,39.2445,1057.45,-0.0755144
1339,74.1482,39.2505,1057.76,-0.075932
1340,75.0764,39.2555,1058.05,-0.0759769
1341,76.0055,39.2591,1058.35,-0.0762055
1342,76.9345,39.2646,1058.65,-0.0766275
1343,77.8651,39.273,1058.96,-0.0769024
1344,78.7957,39.2802,1059.26,-0.0772159
1345,79.7265,39.2855,1059.55,-0.0777239
1346,80.6588,39.2912,1059.86,-0.0775649
1347,81.5907,39.2972,1060.16,-0.0783409
1348,82.5233,39.3027,1060.46,-0.078913
1349,83.4567,39.3072,1060.76,-0.0792425
1350,84.3905,39.3122,1061.06,-0.0799068
1351,85.3257,39.3176,1061.36,-0.0797768
1352,86.2609,39.3233,1061.66,-0.0802729
1353,-28.0917,37.7734,1024.08,-0.0353747
1354,-27.2237,37.7782,1024.38,-0.0355271
1355,-26.355,37.7833,1024.67,-0.0355036
1356,-25.486,37.7883,1024.97,-0.0357186
1357,-24.6166,37.7932,1025.27,-0.0359853
1358,-23.7466,37.798,1025.57,-0.036091
1359,-22.8766,37.8029,1025.87,-0.0367368
1360,-22.0058,37.8086,1026.17,-0.0370993
1361,-21.134,37.8139,1026.46,-0.0370466
1362,-20.2624,37.819,1026.76,-0.0375946
1363,-19.3895,37.825,1027.06,-0.0372992
1364,-18.5168,37.8302,1027.36,-0.0377349
1365,-17.6423,37.8364,1027.66,-0.0369266
1366,-16.7685,37.8413,1027.95,-0.0372659
1367,-15.8943,37.8468,1028.25,-0.0377305
1368,-15.0189,37.8519,1028.55,-0.0375303
1369,-14.1438,37.8567,1028.84,-0.0380917
1370,-13.268,37.8616,1029.14,-0.0384562
1371,-12.3917,37.8659,1029.43,-0.0387716
1372,-11.5146,37.8714,1029.73,-0.0389094
1373,-10.6376,37.8762,1030.03,-0.0395932
1374,-9.75989,37.8811,1030.33,-0.0400222
1375,-8.88136,37.8862,1030.62,-0.0401342
1376,-8.00262,37.8918,1030.92,-0.0405797
1377,-7.12333,37.8977,1031.22,-0.0409514
1378,-6.24328,37.9032,1031.52,-0.0410639
1379,-5.36262,37.9087,1031.82,-0.0410888
1380,-4.48142,37.9143,1032.11,-0.0410669
1381,-3.60021,37.92,1032.41,-0.0415626
1382,-2.71808,37.9259,1032.71,-0.0416589
1383,-1.8355,37.9318,1033,-0.0418074
1384,-0.95245,37.9378,1033.3,-0.0419867
1385,-0.0691581,37.9429,1033.59,-0.0423978
1386,0.814263,37.9488,1033.89,-0.0432118
1387,1.699,37.9544,1034.18,-0.04321
1388,2.58376,37.9604,1034.48,-0.0437135
1389,3.46925,37.9653,1034.77,-0.0439624
1390,4.35485,37.97,1035.07,-0.0446184
1391,5.24131,37.9763,1035.36,-0.0449786
1392,6.12857,37.9811,1035.66,-0.0450019
1393,7.01598,37.9862,1035.95,-0.0453799
1394,7.90373,37.9908,1036.24,-0.045933
1395,8.79208,37.9955,1036.54,-0.046388
1396,9.68116,38.0007,1036.83,-0.0466211
1397,10.5707,38.0051,1037.13,-0.0468555
1398,11.4603,38.0097,1037.42,-0.047633
1399,12.351,38.0146,1037.71,-0.0477893
1400,13.2418,38.0205,1038.01,-0.0483223
1401,14.1335,38.0265,1038.3,-0.0485671
1402,15.0253,38.0315,1038.6,-0.0491301
1403,15.9177,38.0375,1038.89,-0.0496498
1404,16.8109,38.0436,1039.18,-0.049879
1405,17.7048,38.0496,1039.48,-0.0499315
1406,18.5983,38.0551,1039.77,-0.0509217
1407,19.4927,38.0605,1040.06,-0.0514775
1408,20.3873,38.0668,1040.36,-0.0524017
1409,21.283,38.0724,1040.65,-0.0527614
1410,22.1787,38.0783,1040.94,-0.0535375
1411,23.075,38.0834,1041.24,-0.0541917
1412,23.9719,38.0888,1041.53,-0.0549383
1413,24.869,38.0933,1041.82,-0.055835
1414,25.7672,38.0971,1042.12,-0.0562714
1415,26.665,38.1012,1042.41,-0.0575022
1416,27.5641,38.1051,1042.7,-0.0579829
1417,28.4634,38.1098,1042.99,-0.0589192
1418,29.3637,38.1142,1043.29,-0.0592523
1419,30.2646,38.1188,1043.58,-0.0595832
1420,31.1656,38.1233,1043.87,-0.0602526
1421,32.0687,38.129,1044.16,-0.0595424
1422,32.9709,38.1337,1044.46,-0.0600553
1423,33.8737,38.139,1044.75,-0.0605788
1424,34.7768,38.1441,1045.04,-0.0612891
1425,35.681,38.1493,1045.33,-0.0614654
1426,36.5851,38.1547,1045.62,-0.0622465
1427,37.4892,38.1599,1045.92,-0.0636427
1428,38.3946,38.1645,1046.21,-0.0641149
1429,39.3005,38.1701,1046.51,-0.0647099
1430,40.2069,38.1754,1046.8,-0.0653654
1431,41.1139,38.1814,1047.09,-0.0659561
1432,42.0216,38.187,1047.39,-0.0663965
1433,42.93,38.1922,1047.68,-0.0666559
1434,43.8384,38.1977,1047.97,-0.0674875
1435,44.7482,38.202,1048.27,-0.0674792
1436,45.658,38.2072,1048.56,-0.0680798
1437,46.5683,38.2123,1048.86,-0.0686351
1438,47.4791,38.217,1049.15,-0.0692007
1439,48.3908,38.2212,1049.44,-0.0695058
1440,49.303,38.2255,1049.74,-0.0699197
1441,50.2149,38.2295,1050.03,-0.0709768
1442,51.128,38.2334,1050.33,-0.0715033
1443,52.0416,38.2362,1050.63,-0.0720587
1444,52.9557,38.2402,1050.92,-0.0727529
1445,53.8705,38.2451,1051.22,-0.0733117
1446,54.7862,38.2503,1051.51,-0.0733869
1447,55.7018,38.2561,1051.81,-0.0740855
1448,56.6184,38.2612,1052.1,-0.0743606
1449,57.5349,38.2664,1052.4,-0.0753418
1450,58.4531,38.2717,1052.69,-0.0752488
1451,59.3713,38.277,1052.99,-0.0756704
1452,60.2898,38.2821,1053.28,-0.0763513
1453,61.2097,38.2857,1053.59,-0.0763528
1454,62.1298,38.2902,1053.88,-0.0766678
1455,63.0505,38.2948,1054.18,-0.0770582
1456,63.9716,38.2991,1054.48,-0.0773384
1457,64.8932,38.3038,1054.78,-0.0778575
1458,65.8154,38.3087,1055.07,-0.0782179
1459,66.738,38.3135,1055.37,-0.0787888
1460,67.6622,38.3182,1055.67,-0.0784552
1461,68.5859,38.3235,1055.97,-0.079048
1462,69.5105,38.328,1056.26,-0.0793981
1463,70.436,38.3331,1056.56,-0.0794171
1464,71.362,38.3376,1056.86,-0.0794938
1465,72.289,38.342,1057.16,-0.0792254
1466,73.2158,38.3472,1057.46,-0.0796804
1467,74.1429,38.3517,1057.75,-0.0803368
1468,75.0714,38.3567,1058.05,-0.0804691
1469,76.0001,38.3611,1058.35,-0.0808953
1470,76.9294,38.3666,1058.65,-0.0811834
1471,77.8594,38.3721,1058.95,-0.0815839
1472,78.79,38.377,1059.25,-0.0817583
1473,79.7209,38.3817,1059.55,-0.0821118
1474,80.6531,38.3871,1059.85,-0.0820046
1475,81.5854,38.3927,1060.15,-0.0823118
1476,82.5179,38.3982,1060.45,-0.0830612
1477,83.4515,38.4024,1060.75,-0.0831471
1478,84.3855,38.4071,1061.05,-0.0836974
1479,85.3207,38.4133,1061.36,-0.0835352
1480,86.256,38.418,1061.66,-0.0839406
1481,-28.0951,36.8984,1024.05,-0.0394939
1482,-27.2273,36.9032,1024.35,-0.0398131
1483,-26.3585,36.9076,1024.65,-0.0396107
1484,-25.4895,36.9125,1024.95,-0.0397727
1485,-24.6201,36.9171,1025.25,-0.0399927
1486,-23.7501,36.9215,1025.54,-0.0401199
1487,-22.8799,36.9265,1025.84,-0.0405057
1488,-22.009,36.9316,1026.14,-0.0407374
1489,-21.1372,36.9366,1026.44,-0.0406164
1490,-20.2656,36.9412,1026.74,-0.0411546
1491,-19.3929,36.9466,1027.03,-0.0411236
1492,-18.5202,36.9516,1027.33,-0.0415282
1493,-17.6463,36.9572,1027.63,-0.0412331
1494,-16.7725,36.9622,1027.93,-0.041598
1495,-15.8987,36.9676,1028.23,-0.0424291
1496,-15.0233,36.9727,1028.52,-0.0420893
1497,-14.1483,36.9776,1028.82,-0.0427874
1498,-13.2722,36.9822,1029.11,-0.0428537
1499,-12.3957,36.9865,1029.41,-0.04302
1500,-11.5185,36.9914,1029.71,-0.0428904
1501,-10.6415,36.9957,1030,-0.0435858
1502,-9.76368,37.0001,1030.3,-0.0438669
1503,-8.88477,37.0048,1030.6,-0.0435815
1504,-8.00603,37.0104,1030.9,-0.0439734
1505,-7.12673,37.0161,1031.2,-0.0443108
1506,-6.24678,37.0217,1031.49,-0.0445022
1507,-5.36635,37.0272,1031.79,-0.0447439
1508,-4.48525,37.033,1032.09,-0.0448021
1509,-3.60467,37.0384,1032.39,-0.045902
1510,-2.72254,37.0438,1032.68,-0.0459573
1511,-1.83988,37.0492,1032.98,-0.0459913
1512,-0.956825,37.0548,1033.28,-0.0461359
1513,-0.0734009,37.0594,1033.57,-0.0463828
1514,0.809995,37.0651,1033.87,-0.0471979
1515,1.69477,37.0707,1034.16,-0.0471512
1516,2.5795,37.0763,1034.46,-0.0476605
1517,3.46497,37.0811,1034.75,-0.0479069
1518,4.35057,37.0857,1035.04,-0.0485293
1519,5.23709,37.0914,1035.34,-0.0488067
1520,6.12437,37.0958,1035.63,-0.0487807
1521,7.01187,37.1005,1035.93,-0.0490529
1522,7.8997,37.1048,1036.23,-0.0495001
1523,8.78813,37.1095,1036.52,-0.0498728
1524,9.67706,37.1145,1036.81,-0.0502328
1525,10.5665,37.1192,1037.11,-0.0506164
1526,11.4561,37.1239,1037.4,-0.0513644
1527,12.3466,37.1288,1037.7,-0.0516859
1528,13.2369,37.1345,1037.99,-0.0526593
1529,14.1287,37.1401,1038.28,-0.0527094
1530,15.0206,37.1448,1038.58,-0.0532383
1531,15.9131,37.1506,1038.87,-0.0535822
1532,16.8063,37.1563,1039.17,-0.0538037
1533,17.6999,37.1622,1039.46,-0.054191
1534,18.5936,37.1673,1039.75,-0.05492
1535,19.4879,37.1725,1040.05,-0.0555379
1536,20.3826,37.1782,1040.34,-0.0563543
1537,21.2781,37.1839,1040.63,-0.0568408
1538,22.1737,37.1893,1040.93,-0.0578034
1539,23.07,37.194,1041.22,-0.0584544
1540,23.967,37.1992,1041.51,-0.0589909
1541,24.8641,37.2035,1041.81,-0.0600131
1542,25.762,37.2073,1042.1,-0.0606284
1543,26.6599,37.2113,1042.39,-0.0617613
1544,27.5592,37.215,1042.69,-0.0621143
1545,28.4585,37.2195,1042.98,-0.0629664
1546,29.3588,37.2236,1043.27,-0.0633614
1547,30.2598,37.228,1043.57,-0.0635799
1548,31.1609,37.2319,1043.86,-0.0641126
1549,32.0636,37.2366,1044.15,-0.0637138
1550,32.9655,37.2408,1044.44,-0.0645136
1551,33.8684,37.246,1044.74,-0.0649376
1552,34.7714,37.2511,1045.03,-0.0657238
1553,35.6755,37.2563,1045.32,-0.0659918
1554,36.5796,37.262,1045.61,-0.0668199
1555,37.4838,37.268,1045.91,-0.0680235
1556,38.3894,37.2728,1046.2,-0.0684431
1557,39.2953,37.2782,1046.49,-0.0689909
1558,40.2017,37.2831,1046.79,-0.0696678
1559,41.1087,37.2882,1047.08,-0.0702042
1560,42.0167,37.2936,1047.38,-0.070348
1561,42.925,37.298,1047.67,-0.0707299
1562,43.8333,37.3033,1047.96,-0.0716509
1563,44.7429,37.3072,1048.26,-0.0718096
1564,45.6527,37.3121,1048.55,-0.0724039
1565,46.5628,37.3168,1048.85,-0.0731821
1566,47.4737,37.3208,1049.14,-0.0735106
1567,48.3848,37.324,1049.43,-0.0743391
1568,49.297,37.3281,1049.73,-0.0747034
1569,50.2091,37.3319,1050.02,-0.0756116
1570,51.1224,37.3354,1050.32,-0.0759906
1571,52.0358,37.3388,1050.62,-0.0767052
1572,52.95,37.3431,1050.91,-0.0773957
1573,53.865,37.348,1051.21,-0.0777398
1574,54.7804,37.3529,1051.5,-0.0780177
1575,55.6961,37.3582,1051.8,-0.078594
1576,56.6128,37.3629,1052.09,-0.0788001
1577,57.5293,37.3684,1052.39,-0.0797674
1578,58.4473,37.3731,1052.68,-0.0798493
1579,59.3652,37.3779,1052.98,-0.0804902
1580,60.2842,37.3827,1053.28,-0.0807781
1581,61.2041,37.387,1053.58,-0.0808031
1582,62.1241,37.3911,1053.88,-0.0811989
1583,63.045,37.3956,1054.18,-0.0814816
1584,63.9661,37.3996,1054.47,-0.0816981
1585,64.8878,37.4042,1054.77,-0.0820473
1586,65.81,37.4082,1055.07,-0.0824337
1587,66.7326,37.4127,1055.37,-0.0830877
1588,67.6568,37.4174,1055.66,-0.082709
1589,68.5806,37.4217,1055.96,-0.0832329
1590,69.5049,37.4261,1056.26,-0.0838198
1591,70.4303,37.4307,1056.56,-0.0840012
1592,71.3565,37.4354,1056.86,-0.0840083
1593,72.2832,37.439,1057.15,-0.0839352
1594,73.21,37.444,1057.45,-0.0843771
1595,74.1371,37.4483,1057.75,-0.085104
1596,75.0655,37.4531,1058.05,-0.0852645
1597,75.9946,37.4575,1058.35,-0.0852598
1598,76.9238,37.4628,1058.65,-0.0855638
1599,77.8539,37.4684,1058.95,-0.0859916
1600,78.7846,37.4735,1059.25,-0.0860547
1601,79.7156,37.4785,1059.55,-0.0863092
1602,80.6478,37.4838,1059.85,-0.0862411
1603,81.5801,37.489,1060.15,-0.0865099
1604,82.5128,37.4937,1060.45,-0.0870752
1605,83.4465,37.4981,1060.75,-0.0871649
1606,84.3806,37.5025,1061.05,-0.0874839
1607,85.3153,37.508,1061.36,-0.0878201
1608,86.2507,37.5122,1061.66,-0.0881092
1609,-28.0982,36.0223,1024.02,-0.0432115
1610,-27.2307,36.0267,1024.32,-0.0438092
1611,-26.3616,36.0313,1024.62,-0.0433672
1612,-25.4926,36.0364,1024.92,-0.043538
1613,-24.6232,36.0411,1025.22,-0.0436757
1614,-23.7532,36.0452,1025.52,-0.043843
1615,-22.8831,36.05,1025.82,-0.0442133
1616,-22.0123,36.0548,1026.12,-0.0445264
1617,-21.1406,36.0594,1026.41,-0.044476
1618,-20.269,36.0634,1026.71,-0.0449704
1619,-19.3965,36.0684,1027.01,-0.0450097
1620,-18.5237,36.0733,1027.31,-0.0453539
1621,-17.65,36.0784,1027.61,-0.0452365
1622,-16.7764,36.083,1027.9,-0.045751
1623,-15.9025,36.0885,1028.2,-0.0464287
1624,-15.0272,36.0937,1028.5,-0.0462811
1625,-14.1522,36.0981,1028.8,-0.0468299
1626,-13.2764,36.1027,1029.09,-0.047194
1627,-12.4001,36.1072,1029.39,-0.0475242
1628,-11.5228,36.1123,1029.68,-0.0473186
1629,-10.6455,36.1166,1029.98,-0.0476682
1630,-9.76781,36.1209,1030.28,-0.048062
1631,-8.88883,36.1251,1030.57,-0.047686
1632,-8.0102,36.1298,1030.87,-0.048136
1633,-7.13079,36.1353,1031.17,-0.0483477
1634,-6.25076,36.14,1031.47,-0.048412
1635,-5.37028,36.1448,1031.77,-0.0485703
1636,-4.48908,36.1502,1032.07,-0.0484927
1637,-3.60867,36.1555,1032.37,-0.0497457
1638,-2.7264,36.1611,1032.66,-0.0496382
1639,-1.84399,36.1664,1032.96,-0.0499021
1640,-0.96114,36.1717,1033.26,-0.0502296
1641,-0.0778593,36.1762,1033.55,-0.0505983
1642,0.805641,36.1814,1033.84,-0.0512755
1643,1.69047,36.1867,1034.14,-0.0511462
1644,2.57513,36.1918,1034.43,-0.0516882
1645,3.46057,36.1966,1034.73,-0.0519443
1646,4.3464,36.2008,1035.02,-0.0523192
1647,5.23294,36.2063,1035.32,-0.0525461
1648,6.12005,36.2105,1035.61,-0.0526653
1649,7.00761,36.2154,1035.91,-0.0528766
1650,7.89537,36.2196,1036.21,-0.0533599
1651,8.78384,36.2239,1036.5,-0.0536765
1652,9.67296,36.2286,1036.79,-0.0538227
1653,10.5623,36.2332,1037.09,-0.0542936
1654,11.4519,36.2378,1037.38,-0.0549578
1655,12.3422,36.2421,1037.68,-0.0554973
1656,13.2326,36.2473,1037.97,-0.0564106
1657,14.1244,36.2528,1038.26,-0.056468
1658,15.0162,36.2575,1038.56,-0.0569721
1659,15.9085,36.2629,1038.85,-0.0575975
1660,16.8014,36.2683,1039.15,-0.0580342
1661,17.6952,36.274,1039.44,-0.0581925
1662,18.5888,36.2788,1039.73,-0.0589759
1663,19.4831,36.2839,1040.03,-0.0596957
1664,20.3777,36.2894,1040.32,-0.0604938
1665,21.2733,36.2948,1040.62,-0.060961
1666,22.169,36.3001,1040.91,-0.0616949
1667,23.0654,36.3048,1041.2,-0.0623024
1668,23.9624,36.3097,1041.5,-0.0629151
1669,24.8595,36.3137,1041.79,-0.0638
1670,25.7574,36.3174,1042.09,-0.0644382
1671,26.6553,36.3212,1042.38,-0.0655609
1672,27.5547,36.3249,1042.67,-0.0658701
1673,28.4545,36.328,1042.97,-0.0661565
1674,29.3546,36.3321,1043.26,-0.0667263
1675,30.2555,36.336,1043.55,-0.0670255
1676,31.1567,36.3393,1043.85,-0.0674776
1677,32.0591,36.3436,1044.14,-0.0673618
1678,32.9607,36.3479,1044.43,-0.0684662
1679,33.8633,36.3542,1044.72,-0.0691534
1680,34.7662,36.359,1045.01,-0.0700801
1681,35.6703,36.3641,1045.31,-0.0703024
1682,36.5744,36.3698,1045.6,-0.0710774
1683,37.4788,36.3753,1045.9,-0.0721749
1684,38.384,36.3802,1046.19,-0.0728506
1685,39.2901,36.3854,1046.48,-0.0732536
1686,40.1962,36.3898,1046.77,-0.0740894
1687,41.1032,36.3949,1047.07,-0.0746832
1688,42.0111,36.3995,1047.36,-0.0749291
1689,42.9194,36.4039,1047.66,-0.0753275
1690,43.8278,36.4086,1047.95,-0.0761728
1691,44.7374,36.4121,1048.25,-0.076349
1692,45.6472,36.4164,1048.54,-0.0769016
1693,46.5575,36.4207,1048.84,-0.0774709
1694,47.4682,36.4245,1049.13,-0.0780308
1695,48.3791,36.4276,1049.42,-0.0790347
1696,49.2911,36.4313,1049.72,-0.0794817
1697,50.2038,36.435,1050.01,-0.0799233
1698,51.117,36.4387,1050.31,-0.0804173
1699,52.0303,36.4421,1050.61,-0.0811784
1700,52.9447,36.4461,1050.91,-0.08164
1701,53.8598,36.4508,1051.2,-0.0818781
1702,54.7751,36.4557,1051.5,-0.0823571
1703,55.6909,36.4603,1051.79,-0.082706
1704,56.6074,36.4647,1052.09,-0.0831792
1705,57.5239,36.4696,1052.38,-0.0841259
1706,58.4418,36.4743,1052.68,-0.0842815
1707,59.3599,36.4793,1052.98,-0.0848322
1708,60.2788,36.4837,1053.27,-0.0851303
1709,61.1986,36.488,1053.57,-0.0853083
1710,62.1187,36.4921,1053.87,-0.0855073
1711,63.0396,36.4964,1054.17,-0.0857434
1712,63.9607,36.5005,1054.47,-0.0860537
1713,64.8824,36.5045,1054.77,-0.0864234
1714,65.8046,36.5083,1055.06,-0.0868035
1715,66.7273,36.5126,1055.36,-0.0873679
1716,67.6513,36.5173,1055.66,-0.0872611
1717,68.5754,36.5215,1055.96,-0.0874005
1718,69.4999,36.5257,1056.25,-0.0878394
1719,70.4254,36.5298,1056.55,-0.0878715
1720,71.3515,36.5341,1056.85,-0.087902
1721,72.278,36.5377,1057.15,-0.087997
1722,73.2048,36.5419,1057.45,-0.0884379
1723,74.1318,36.5462,1057.75,-0.0893755
1724,75.0599,36.5511,1058.05,-0.089819
1725,75.989,36.5553,1058.35,-0.0898162
1726,76.9182,36.5604,1058.64,-0.090054
1727,77.8485,36.5657,1058.95,-0.0903415
1728,78.7792,36.5705,1059.24,-0.0903433
1729,79.7101,36.5751,1059.54,-0.0906561
1730,80.642,36.5798,1059.85,-0.0909899
1731,81.5747,36.5847,1060.15,-0.0909936
1732,82.5071,36.5893,1060.45,-0.0917521
1733,83.4409,36.5934,1060.75,-0.0916626
1734,84.3751,36.5982,1061.05,-0.09187
1735,85.31,36.603,1061.35,-0.0920721
1736,86.2455,36.6069,1061.65,-0.092271
1737,-28.1014,35.1469,1024,-0.0471954
1738,-27.234,35.1512,1024.29,-0.0478516
1739,-26.3653,35.1557,1024.59,-0.0478095
1740,-25.4961,35.1604,1024.89,-0.0477052
1741,-24.6267,35.1647,1025.19,-0.0478226
1742,-23.7568,35.169,1025.49,-0.0479639
1743,-22.8871,35.1738,1025.79,-0.0487197
1744,-22.0159,35.1783,1026.09,-0.0485978
1745,-21.1441,35.1822,1026.39,-0.0484275
1746,-20.2726,35.1863,1026.69,-0.0489528
1747,-19.4001,35.1908,1026.99,-0.0490075
1748,-18.5273,35.1952,1027.28,-0.0492166
1749,-17.6538,35.2,1027.58,-0.0493634
1750,-16.7803,35.2048,1027.88,-0.0499713
1751,-15.9062,35.2101,1028.18,-0.0504436
1752,-15.0314,35.2151,1028.47,-0.0507184
1753,-14.1561,35.2193,1028.77,-0.0509504
1754,-13.2804,35.2236,1029.07,-0.0513388
1755,-12.4041,35.2279,1029.36,-0.0516758
1756,-11.5265,35.2328,1029.66,-0.051167
1757,-10.6493,35.2367,1029.96,-0.0514998
1758,-9.77155,35.2406,1030.26,-0.0518376
1759,-8.89267,35.245,1030.55,-0.051537
1760,-8.01399,35.2497,1030.85,-0.0519203
1761,-7.13459,35.2544,1031.15,-0.0521153
1762,-6.25485,35.259,1031.45,-0.0524536
1763,-5.37426,35.2639,1031.74,-0.052473
1764,-4.4931,35.2691,1032.04,-0.0524233
1765,-3.61259,35.2739,1032.34,-0.0535254
1766,-2.73039,35.2789,1032.64,-0.0534671
1767,-1.848,35.2839,1032.94,-0.0537153
1768,-0.965339,35.2885,1033.23,-0.0541939
1769,-0.0821954,35.2934,1033.53,-0.0546983
1770,0.801354,35.2983,1033.82,-0.0553034
1771,1.68602,35.3035,1034.12,-0.055323
1772,2.57067,35.3084,1034.41,-0.0558363
1773,3.45598,35.3131,1034.71,-0.0562175
1774,4.34211,35.3176,1035,-0.056264
1775,5.22869,35.3221,1035.3,-0.0563953
1776,6.11559,35.3259,1035.59,-0.0567097
1777,7.00324,35.3307,1035.89,-0.0568042
1778,7.89105,35.3346,1036.19,-0.0572203
1779,8.77959,35.3387,1036.48,-0.0574416
1780,9.66835,35.3432,1036.77,-0.057936
1781,10.5575,35.3476,1037.07,-0.0585844
1782,11.4471,35.3524,1037.37,-0.0592605
1783,12.3373,35.3564,1037.66,-0.059794
1784,13.2279,35.3612,1037.95,-0.060522
1785,14.1199,35.3663,1038.25,-0.0604044
1786,15.0118,35.3707,1038.54,-0.0608592
1787,15.9042,35.3757,1038.84,-0.0613072
1788,16.7972,35.3806,1039.13,-0.0616202
1789,17.6909,35.386,1039.42,-0.0618839
1790,18.5843,35.3907,1039.72,-0.0628481
1791,19.4785,35.3955,1040.01,-0.0635471
1792,20.373,35.4006,1040.3,-0.0644456
1793,21.2685,35.4057,1040.6,-0.0649538
1794,22.164,35.4106,1040.89,-0.0659106
1795,23.0603,35.4152,1041.19,-0.0666649
