odb_name,odb_path,status,ref,group_index,instance_index,step,frame_index,hole_count,solid_mean_max_principal_strain,solid_equivalent_stiffness,model_max_principal_strain,max_strain_concentration_factor,equivalent_stiffness,relative_equivalent_stiffness,top_node_count,bottom_node_count,top_mean_reaction,bottom_mean_reaction,top_mean_displacement,bottom_mean_displacement,warning,hole_01_x,hole_01_y,hole_01_local_max_principal_strain,hole_01_strain_concentration_factor,hole_02_x,hole_02_y,hole_02_local_max_principal_strain,hole_02_strain_concentration_factor,hole_03_x,hole_03_y,hole_03_local_max_principal_strain,hole_03_strain_concentration_factor,hole_04_x,hole_04_y,hole_04_local_max_principal_strain,hole_04_strain_concentration_factor,hole_05_x,hole_05_y,hole_05_local_max_principal_strain,hole_05_strain_concentration_factor,hole_06_x,hole_06_y,hole_06_local_max_principal_strain,hole_06_strain_concentration_factor,hole_07_x,hole_07_y,hole_07_local_max_principal_strain,hole_07_strain_concentration_factor,hole_08_x,hole_08_y,hole_08_local_max_principal_strain,hole_08_strain_concentration_factor,hole_09_x,hole_09_y,hole_09_local_max_principal_strain,hole_09_strain_concentration_factor,hole_10_x,hole_10_y,hole_10_local_max_principal_strain,hole_10_strain_concentration_factor,hole_11_x,hole_11_y,hole_11_local_max_principal_strain,hole_11_strain_concentration_factor,hole_12_x,hole_12_y,hole_12_local_max_principal_strain,hole_12_strain_concentration_factor,hole_13_x,hole_13_y,hole_13_local_max_principal_strain,hole_13_strain_concentration_factor,hole_14_x,hole_14_y,hole_14_local_max_principal_strain,hole_14_strain_concentration_factor,hole_15_x,hole_15_y,hole_15_local_max_principal_strain,hole_15_strain_concentration_factor,hole_16_x,hole_16_y,hole_16_local_max_principal_strain,hole_16_strain_concentration_factor,hole_17_x,hole_17_y,hole_17_local_max_principal_strain,hole_17_strain_concentration_factor,hole_18_x,hole_18_y,hole_18_local_max_principal_strain,hole_18_strain_concentration_factor,hole_19_x,hole_19_y,hole_19_local_max_principal_strain,hole_19_strain_concentration_factor,hole_20_x,hole_20_y,hole_20_local_max_principal_strain,hole_20_strain_concentration_factor,hole_21_x,hole_21_y,hole_21_local_max_principal_strain,hole_21_strain_concentration_factor,hole_22_x,hole_22_y,hole_22_local_max_principal_strain,hole_22_strain_concentration_factor,hole_23_x,hole_23_y,hole_23_local_max_principal_strain,hole_23_strain_concentration_factor,hole_24_x,hole_24_y,hole_24_local_max_principal_strain,hole_24_strain_concentration_factor
1_182_plate.odb,odb\1_182_plate.odb,ok,,1,182,Load,-1,24,0.000624999986030161,857.142844370433,0.00191025843378156,3.05641356236667,653.077873959162,0.761924197639244,161,161,32.6538941223429,-32.6538942467352,0.0500000007450581,-0.0500000007450581,,7.69147207738049,103.555021575594,0.00131898454856128,2.1103753248686,69.8370840671725,78.3419918461798,0.000827833893708885,1.32453425953986,58.6125596964276,88.4742872984374,0.000594956916756928,0.951931088088403,52.2765517232035,17.1429945693313,0.00135446910280734,2.16715061293134,46.6175181289554,141.060132705533,0.000903183012269437,1.44509285193144,34.4654718655977,37.6078398720021,0.00160851352848113,2.57362170309473,68.0695649920051,65.6315021686317,0.00173191865906119,2.77106991643615,41.9442364816392,55.6482128059261,0.0016995205078274,2.71923287330343,61.0354267356647,42.0990741444289,0.000644309737253934,1.03089560264861,49.1868089075792,77.1718142707767,0.000688914733473212,1.10226359819465,64.4970256784189,143.87737477786,0.00134814810007811,2.1570370083385,42.2122961625559,115.430399357267,0.000708285544533283,1.13325689658352,34.7209361342865,68.145982493901,0.000837729894556105,1.34036786124932,7.8414861679892,64.745676230327,0.000612451462075114,0.979922361223154,62.2021316078987,7.42418751804843,0.00163986464031041,2.62378348314278,32.4390852296625,133.775182589443,0.00095195829635486,1.52313330821246,49.8632243062532,95.4870879553267,0.00059773720568046,0.956379550465484,18.6513852915646,127.688523747025,0.000713136396370828,1.14101825969707,19.8311972015121,89.4361172763556,0.000589133764151484,0.94261404371144,21.0320614993057,105.601635797165,0.00132904411293566,2.12647062822738,15.6193307280559,115.773732954031,0.000827056705020368,1.32329075761044,29.1856622143253,97.8871737529703,0.000592091761063784,0.947346838876907,69.6966739374515,109.541925407711,0.00102282152511179,1.63651447675782,69.4891957915733,93.5872288370973,0.00119245785754174,1.9079326147124
1_183_plate.odb,odb\1_183_plate.odb,ok,,1,183,Load,-1,24,0.000624999986030161,857.142844370433,0.00190501811448485,3.04802905130451,641.081710437981,0.74792867332265,161,161,32.054086054334,-32.0540859447503,0.0500000007450581,-0.0500000007450581,,19.4072963546608,105.212214798422,0.000857415318023413,1.37186453950102,36.2789961507421,43.5373037742839,0.000495567393954843,0.792907848050621,58.6520957336571,136.232896761701,0.000714834430254996,1.14373511397247,7.23801842931746,136.171468653617,0.00129528355319053,2.0724537314278,42.0009744676908,86.8133902590793,0.00183976779226214,2.94362853341464,25.3751019742958,23.6007989995012,0.000667676038574427,1.06828168559704,52.9985951569388,52.0688200307639,0.000557811523322016,0.892498457264121,39.1193169908225,32.2181203671771,0.000449909042799845,0.719854484569754,69.4752092829248,55.9586928488102,0.00140387855935842,2.24620574518008,25.9502856536358,61.1700644014175,0.000636452692560852,1.01832433085869,60.2843583160394,89.8639799488529,0.000989640830084682,1.58342536352781,50.571806448576,112.368980375639,0.000865003385115415,1.3840054471196,12.5134014702834,8.55302045028118,0.000599610735662282,0.959377198503402,68.6941244191207,144.679193568319,0.000750728650018573,1.20116586687787,38.6093587076736,72.0142389841373,0.00147497153375298,2.35995450675386,18.9043544449062,42.2335038211447,0.000483918061945587,0.774268916419199,70.1276203553345,36.1808160454744,0.000550489989109337,0.880784002261996,44.1954434598214,132.442509043637,0.00109571951907128,1.75315126970003,8.28853557282522,124.827796615175,0.000618125544860959,0.989000893883427,20.7614215211792,89.1436951760236,0.000843774760141969,1.35003964640289,70.4349387884715,123.714548811651,0.000584453402552754,0.935125464986089,12.2166211958821,55.940862798955,0.000637559220194817,1.0200947751126,55.9023224897491,75.2151079294013,0.00135028350632638,2.16045365841211,22.1024288012687,118.137062194562,0.00181240704841912,2.89985134228732
1_184_plate.odb,odb\1_184_plate.odb,ok,,1,184,Load,-1,24,0.000624999986030161,857.142844370433,0.00238417228683829,3.81467574420592,639.492848948815,0.746075001557668,161,161,31.9746428987254,-31.9746429490747,0.0500000007450581,-0.0500000007450581,,18.9069908899953,72.7921436368992,0.000593444798141718,0.949511698249989,53.4414520730521,39.8426502726014,0.000533526239451021,0.853642002202019,35.7362367742463,109.281244964731,0.000533118611201644,0.852989796988438,57.0724630988722,19.5185923238893,0.00160897383466363,2.5743581930032,39.627643258069,66.336717246358,0.000800345151219517,1.2805522705738,65.4408655181758,60.0069119385895,0.00057471013860777,0.919536242325669,52.0586161312166,89.532002940681,0.00114650197792798,1.83440320568688,46.0746515220214,142.781106522494,0.000611396215390414,0.978233966489895,69.6804178111975,117.816598498359,0.000786897144280374,1.25903545899023,26.1689863063797,127.875572312143,0.00230987090617418,3.69579353248612,15.6136496290233,41.1735801694928,0.00113242107909173,1.8118737670453,53.5832372475053,115.625486888215,0.000737914640922099,1.18066345186524,72.092082104469,7.74603323924182,0.000662197184283286,1.05951551853528,8.20318970888257,93.0651541546704,0.000541597313713282,0.866555721310281,7.6299482095256,129.588712621245,0.000495341490022838,0.792546401751334,72.2606877951398,146.788823914369,0.000588443537708372,0.941509681377776,9.62453683638285,77.9869205261874,0.00140933610964566,2.25493782583485,15.8866662486191,25.5322840912173,0.000764224561862648,1.22275932631104,60.2510283736892,101.080849172398,0.00116895057726651,1.87032096543135,11.5883590216949,12.6992183394662,0.00111110787838697,1.77777264515547,72.8447162382133,98.4088653672401,0.00161211949307472,2.57939124657343,34.9931962828361,120.357622858428,0.00100500555709004,1.60800892728587,32.6759312290343,29.4677001745825,0.000691822962835431,1.10691676527821,69.7875031616423,19.606730923449,0.00133172341156751,2.13075750613416
1_185_plate.odb,odb\1_185_plate.odb,ok,,1,185,Load,-1,24,0.000624999986030161,857.142844370433,0.00214151153340936,3.42641853004139,647.574830238535,0.755503979869511,161,161,32.3787420847401,-32.3787419040751,0.0500000007450581,-0.0500000007450581,,12.0030159927156,94.7940962086224,0.00111250765621662,1.78001228973297,39.3602661904113,42.2282829954412,0.000614892865996808,0.983828607585176,63.6491369700879,116.671131575425,0.00118716107681394,1.89945776535849,22.3838331246767,132.680423812889,0.00066969235194847,1.07150778706762,71.2534213118914,150.543791060531,0.000652490823995322,1.04398534172741,9.49170923451526,148.671376808493,0.00139954127371311,2.23926608799248,33.7153293072473,26.3262256974627,0.000695854134391993,1.11336663991287,52.6398416156311,96.8829518569709,0.00126155815087259,2.01849308651298,36.0862275378977,80.9591906144278,0.000689280219376087,1.10284837565232,69.0764757745506,34.3723844141579,0.00109907356090844,1.75851773675943,46.5962232018862,119.537235071989,0.000762200739700347,1.21952121077898,29.06269448614,117.069674139795,0.000609678972978145,0.975486378568851,24.7815280238724,74.7545800940895,0.00068479822948575,1.09567719166749,7.8184642751846,49.7078541230798,0.000661666737869382,1.05866680425406,72.2195882702422,107.083467444896,0.00152900035027415,2.44640061511995,65.0883013028707,47.1970000423997,0.000791741185821593,1.26678592562942,48.9784096804711,147.288565194347,0.000545132847037166,0.872212574754936,22.2415710568243,49.2516285185026,0.00104034773539752,1.66455641384176,57.6634196195389,76.0549924660833,0.000755722518078983,1.20915605595312,27.4654099329747,61.0887084968064,0.00133938551880419,2.14301687798687,36.8706393018302,125.353385690849,0.000518632296007127,0.829811692159139,58.8310508425635,65.0790426652246,0.00164878310170025,2.63805302168547,18.9911063362353,7.68236952698747,0.000596098194364458,0.953757132301266,12.4586196237348,27.7678556981638,0.000871052325237542,1.39368375153133
1_186_plate.odb,odb\1_186_plate.odb,ok,,1,186,Load,-1,24,0.000624999986030161,857.142844370433,0.00219142879359424,3.50628614812239,642.030701488539,0.7490358295648,161,161,32.1015355364877,-32.1015355690666,0.0500000007450581,-0.0500000007450581,,67.392416999999,20.1730537816528,0.000902968051377684,1.44474891449695,7.15135664985689,135.666381606125,0.00144588062539697,2.31340905234387,32.9103540086343,19.5373416451939,0.0013238254468888,2.11812076236578,72.5075327896237,86.8219388400643,0.000689732260070741,1.10357164077993,29.7530875992492,58.9468775736571,0.000838500156532973,1.34160028043986,59.3929855327508,133.626396316872,0.00052911281818524,0.846580528018933,9.06726840365696,150.568851396575,0.000570523436181247,0.912837518293504,68.5243469378641,41.2007118417182,0.000843377667479217,1.34940429812828,22.8293444934606,103.498202167017,0.000664706865791231,1.06353100903774,37.9505371244601,74.7162559187153,0.000857843144331127,1.37254906160867,51.4064726539242,78.6514582654971,0.00161220657173544,2.57953057243371,52.038601341421,51.7699520313716,0.00139988027513027,2.23980849027206,18.0663107537743,114.958960293154,0.000600024010054767,0.960038437546159,24.1462677367696,148.921832863351,0.000667979125864804,1.06876662527248,34.3039339494827,42.165033903,0.00129276770167053,2.06842836890582,17.655483586329,130.154503327867,0.000743449782021344,1.18951967782199,32.9422785264066,124.737289620368,0.00133587454911321,2.13739932635574,14.4992960316148,93.1588597738062,0.000759752583689988,1.21560416107485,59.6363100094531,67.7572640867824,0.000717606279067695,1.14817007217191,66.5781335391682,104.332649493216,0.00135739636607468,2.17183423426377,72.4565528326585,144.685161524959,0.000591981341131032,0.947170166980553,48.3785439427936,150.370734779072,0.000989003106951714,1.58240500649225,41.2241753183204,134.840279665139,0.000716043869033456,1.14567021606125,20.7424179605916,73.1675970830011,0.000921662780456245,1.47466048169122
1_187_plate.odb,odb\1_187_plate.odb,ok,,1,187,Load,-1,24,0.000624999986030161,857.142844370433,0.0021752966567874,3.48047472865451,645.274236345777,0.752819953621298,161,161,32.2637122373403,-32.2637123587709,0.0500000007450581,-0.0500000007450581,,23.1266459052242,101.43128136227,0.00183951843064278,2.94322955481476,70.7650134108568,71.149539563511,0.00161927507724613,2.5908401815036,70.2283341841464,113.008422430894,0.000977249699644744,1.56359955438076,46.3730539030194,54.2539492515212,0.0011646244674921,1.86339918963758,39.0610729560697,111.200825771673,0.00178383104503155,2.85412973584525,59.2593168883243,128.044747425842,0.00177582318428904,2.84131715837085,70.8408306190489,59.65343111121,0.000761927221901715,1.21908358229139,48.6846993626488,68.5113301778432,0.000579063140321523,0.926501045223349,69.2039117486861,31.145179133914,0.000523929251357913,0.838286820909831,26.3827285682522,87.0409706343073,0.00056624790886417,0.905996674433276,52.4232136866996,109.498247127495,0.000667110609356314,1.06737699882784,30.5997577762734,122.395544439265,0.000603886612225324,0.966218601157187,62.7250589386914,97.0831349534845,0.00149532221257687,2.39251559359988,19.3032523346604,59.0003158949918,0.00171923241578043,2.75077192673322,22.6056904562331,42.6777434594219,0.00157446879893541,2.51915013460405,9.87178180149085,112.151233647761,0.00114047806710005,1.82476494814675,71.2196144551143,7.07527480633356,0.000530868419446051,0.849389490099016,33.9098149470162,48.1514733626944,0.000737213937100023,1.17954232572486,55.1511254710948,138.233567750482,0.00112207140773535,1.79531429250496,47.0217424643144,9.26772615038581,0.000862407265231013,1.37985165521171,39.8992115551923,81.8463646224706,0.00142625626176596,2.28201006983243,47.6511515239955,100.327584797743,0.000637087796349078,1.01934049694256,12.5002896720207,21.3666333382807,0.000516192230861634,0.825907587839088,37.7135640959066,98.8327615625998,0.00120419391896576,1.92671031341054
1_188_plate.odb,odb\1_188_plate.odb,ok,,1,188,Load,-1,24,0.000624999986030161,857.142844370433,0.00201489171013236,3.22382680826992,641.657498080274,0.748600425582001,161,161,32.0828753820858,-32.0828753820858,0.0500000007450581,-0.0500000007450581,,63.4245516416959,36.5073998836617,0.000581821601372212,0.930914583003102,17.1672784149168,77.6368975205273,0.000974475929979235,1.55916152281675,44.8146889552078,63.9637235854083,0.00121430575381964,1.94288924953839,68.937565876455,109.3905923897,0.00141962559428066,2.27140100161883,14.1166682688399,65.4425082714452,0.00107623799704015,1.72198083375351,60.2930080485391,15.5559278970322,0.0017213235842064,2.75411779628957,68.4807495814644,123.111264179266,0.000566736911423504,0.906779078545699,72.0793544336683,135.052946446951,0.0012066641356796,1.93066266024104,60.2878821989299,149.417776865488,0.000520274683367461,0.832439511994411,20.1386907147876,49.375486894374,0.00123247865121812,1.97196588602586,48.1961291640924,38.3643161718684,0.00127344776410609,2.03751646811179,33.9449040879772,126.502336720392,0.000536535168066621,0.858456288094587,38.4389343796941,108.353025472171,0.000777657318394631,1.2442517372426,51.2750225308729,97.6302763812185,0.00140095467213541,2.2415275255187,49.4601315748108,123.578481921571,0.000571003067307174,0.91360492811214,68.8758614275115,48.5841278161564,0.000526179792359471,0.84188768659281,9.2525149190898,91.6288305432774,0.000643051520455629,1.02888245572632,52.1800532042459,27.7714657378775,0.00127102073747665,2.03363322541788,27.0040113752209,18.8348665464461,0.000628736219368875,1.00597797347556,72.6266856414722,88.4830721050221,0.000553312653210014,0.885300264924025,57.5528141155992,71.923596899428,0.00137095875106752,2.19353405073734,30.8708731019376,69.6129460673391,0.000598771322984248,0.958034138188529,18.824951422588,111.554209588376,0.000666840933263302,1.06694551706937,46.102772848266,19.4680416449995,0.00134277145843953,2.1484343815245
1_189_plate.odb,odb\1_189_plate.odb,ok,,1,189,Load,-1,24,0.000624999986030161,857.142844370433,0.00230028363876045,3.68045390428127,641.748988113642,0.748707163955854,161,161,32.0874498290305,-32.0874499386142,0.0500000007450581,-0.0500000007450581,,22.9127368816209,9.01205333637605,0.000657049065921456,1.05127852897224,63.7153791710086,122.583492534703,0.00202866666950285,3.24586674375534,13.6004446774095,94.4146844313495,0.00143978639971465,2.30365829103421,30.712077622415,118.996699963246,0.001436673454009,2.29867757779384,72.633885269033,136.465363906448,0.000784049567300826,1.25447933572112,71.3295421314041,14.0223445450946,0.00125052256044,2.00083614142618,61.3480709961814,47.9528103378153,0.000768639612942934,1.22982340819739,18.3053939098034,138.934704250206,0.00173573289066553,2.7771726871395,15.3029749859842,52.9579186498363,0.000682057347148657,1.09129177983012,68.0767648650743,108.035812852075,0.00118215812835842,1.89145304765075,62.3162832996516,31.223279811901,0.000758998561650515,1.21439772578473,72.4408755311706,64.1926044354247,0.000875124358572066,1.40019900501219,25.8148315165186,91.0907116854015,0.00163387518841773,2.6142003599003,45.9546587708196,115.269705464573,0.0011456593638286,1.83305502309773,56.3313960596799,87.82746239441,0.00125338090583682,2.00540949416331,41.060260362104,85.9277383766451,0.000781085400376469,1.24973666853614,43.2479937431897,98.2436268564707,0.00159157777670771,2.54652449965159,9.15652104479167,124.8015677255,0.000812617246992886,1.30018762425008,58.8607500032056,74.2162596121523,0.000549034506548196,0.878455230112118,37.4805298842104,8.43564687398102,0.00115581031423062,1.84929654410399,12.1511387657059,13.3631990774461,0.000505520962178707,0.80883355756477,34.1498584112625,40.7306814265052,0.000641361344605684,1.02617817430596,46.501411869229,67.6100200345946,0.000518345332238823,0.829352550119591,28.2587531021397,143.542375500012,0.000767342338804156,1.22774776952895
1_190_plate.odb,odb\1_190_plate.odb,ok,,1,190,Load,-1,24,0.000624999986030161,857.142844370433,0.00244034011848271,3.9045442768457,649.158327035792,0.757351392827172,161,161,32.457916824714,-32.4579168461865,0.0500000007450581,-0.0500000007450581,,8.30115861714908,60.3756873005379,0.00244034011848271,3.9045442768457,47.6581038974515,67.5279650632299,0.00138837262056768,2.22139624256036,14.2611534929655,49.540608121756,0.00126136024482548,2.01817643683053,49.6602468073429,118.159821738302,0.000778508081566542,1.24561295834809,67.0774601099382,97.5560947557184,0.00043353094952181,0.693649534739171,10.3034002293405,82.651824150734,0.000635143311228603,1.01622932068026,38.7746658038449,44.1692699514082,0.00168094132095575,2.68950617364435,8.03220330307159,33.2275042267229,0.000532601785380393,0.852162875655954,37.9491414123004,81.6336651374188,0.00066563586005941,1.06501739990005,60.6211066421502,72.3538951542315,0.000833282538224012,1.33325209095893,51.4281907630515,87.9472441841919,0.000554423138964921,0.887077042171591,9.99656481997808,114.011762782673,0.0005856505013071,0.937040823035855,70.332444647259,133.901037595327,0.00102255132514983,1.63608215680902,21.6629297761697,139.586359921831,0.000544013455510139,0.870421548271661,27.1998426086551,73.5238738856843,0.00141787703614682,2.26860330854215,29.8755784493732,22.5983220852528,0.000702260120306164,1.12361621760464,49.1408117232568,103.182981202671,0.000727123289834708,1.16339728973949,41.5268516005743,151.41518679115,0.000572246848605573,0.91559497823406,62.1563050556963,51.5850760846275,0.000820205314084888,1.31232853186865,57.07192840506,126.398539632134,0.0011237453436479,1.7979925900249,24.1741020922345,117.270013392933,0.000614559161476791,0.983294680341214,68.1184959525962,151.980328710426,0.000450203544460237,0.720325687236913,72.7663328686411,115.296288157718,0.00114645366556942,1.83432590591146,8.37323432621701,92.6521641337877,0.000796126667410135,1.27380269632793
1_191_plate.odb,odb\1_191_plate.odb,ok,,1,191,Load,-1,24,0.000624999986030161,857.142844370433,0.00205947738140821,3.2951638839058,648.814785719364,0.756950594618701,161,161,32.4407397382748,-32.440739800471,0.0500000007450581,-0.0500000007450581,,21.5678579164356,49.0602183813765,0.00109201017767191,1.74721632332838,67.9885426563061,117.529339803474,0.00125735613983124,2.01176986869655,42.1293431895487,65.1963626152722,0.000724316923879087,1.15890710411013,64.7818431952597,97.74128485782,0.000706078601069748,1.12972578696294,36.3736539746519,42.1953356236729,0.000695604481734335,1.11296719565169,19.3077782802753,82.6664608266486,0.000517792417667806,0.82846788678619,42.3703290311741,108.211865116891,0.00108799221925437,1.74078758971663,43.0062848547932,27.3250780843261,0.00061507330974564,0.98411731758976,31.1531261677238,58.9784977409941,0.000711001048330218,1.13760170275573,29.4163548466683,17.9890510484361,0.0006876828847453,1.10029264018594,8.41229430801828,63.3221198124838,0.00120378332212567,1.92605335845172,51.0442425882126,128.463679714268,0.00122371048200876,1.95793681497731,70.5948630315218,25.7912353585875,0.000540408713277429,0.864653960570409,56.654928938322,59.9467499569016,0.0015265541151166,2.44248663878038,46.7532173275883,75.7893456885681,0.000770388229284436,1.23262119440633,7.09436782939701,123.882130110151,0.000758376030717045,1.21340167626891,53.7823577689436,138.40913966717,0.000837686064187437,1.34029773265789,33.1684562087529,101.035651759657,0.00117205700371414,1.87529124785866,10.5411587456688,21.4833660381834,0.000611194642260671,0.977911449475097,20.644839263345,62.018961027638,0.000708213308826089,1.13314131944942,65.7796748687634,85.0030964222839,0.00148683961015195,2.37894342941664,58.511122770859,14.5838811426206,0.00100317702163011,1.60508327048458,54.0392469897917,45.8130393943283,0.000562442000955343,0.899907221643043,33.7737053514481,150.684536192516,0.00136930542066693,2.19088872203727
1_192_plate.odb,odb\1_192_plate.odb,ok,,1,192,Load,-1,24,0.000624999986030161,857.142844370433,0.00219520647078753,3.51233043176674,652.263966608631,0.760974639049475,161,161,32.6131987719802,-32.6131988608319,0.0500000007450581,-0.0500000007450581,,67.8452039938322,37.339554018144,0.000617521116510034,0.98803380850033,47.9726722924725,132.978017167266,0.00136664928868413,2.1866389107698,15.1781898179501,86.8804953659196,0.00145447941031307,2.32716710851715,70.2479809542816,80.9621961498079,0.00214627012610435,3.43403227852357,34.658118176401,137.794375643763,0.00159336416982114,2.54938272869697,46.3103517338939,100.173254750228,0.000564762856811285,0.90362059109555,16.6799845186938,110.85311544091,0.00123173231258988,1.970771744194,36.1508616399055,26.0899366147041,0.00146982353180647,2.35171770345534,65.5657910542003,92.5739001290689,0.000656712451018393,1.0507399451153,15.4594504425583,58.5020345939664,0.000843500485643744,1.34960080719592,53.937955248727,148.158789909653,0.000640114769339561,1.02418365383559,67.111427258578,19.6190502862162,0.000561661319807172,0.898658131778049,28.3991360888852,101.707631820984,0.00140704633668065,2.25127418900894,55.1796052275412,68.3203137131268,0.000936882221139967,1.49901158732947,32.5603764436846,9.73730686371127,0.000651207577902824,1.04193214793352,20.4392619249691,121.928395037156,0.000480309943668544,0.768495927046893,11.7473696546951,98.8641947586815,0.000586479261983186,0.938366840147231,64.161748201853,50.0462163041904,0.00145960412919521,2.33536665891185,53.5803031352532,9.79249098354904,0.0012409770861268,1.98556338218369,49.7449730101651,37.9907827955458,0.00069634331157431,1.11414932342207,69.911836438661,63.6938884030725,0.00048410554882139,0.774568895427187,59.9248849038289,77.9805337929638,0.00219520647078753,3.51233043176674,72.9000857105496,147.190140323831,0.00114875612780452,1.83800984556995,11.4787183844526,23.0341938122018,0.000547638745047152,0.876222011660531
1_193_plate.odb,odb\1_193_plate.odb,ok,,1,193,Load,-1,24,0.000624999986030161,857.142844370433,0.00216787471435964,3.46859962050467,652.11885976207,0.760805347725965,161,161,32.6059434369484,-32.6059435109914,0.0500000007450581,-0.0500000007450581,,9.73926493085025,78.0016593345129,0.000626984052360058,1.00317450619879,25.8584116935316,140.423287703238,0.00167829648125917,2.68527443003523,35.809388087348,74.0678257051903,0.000730795902200043,1.16927346965537,43.3745040014515,27.1150909350411,0.00133697141427547,2.13915431065457,23.0445527847293,79.2308671369021,0.00132229318842292,2.11566914876556,54.0376041135491,108.939728438586,0.00149564689490944,2.39303508534361,71.5598202976065,59.6130236725029,0.000777357374317944,1.24377182670918,21.8620341804164,112.205453095094,0.00144145300146192,2.30632485388945,67.4009860198985,138.265318934814,0.000523729715496302,0.837967563524117,61.4912758271764,9.66087479788479,0.000917638535611331,1.46822168979544,13.8285009106219,125.713050867176,0.000662371807266027,1.05979491531391,45.2542922809695,52.3992615321832,0.00141502753831446,2.26404411190847,54.0647078048905,59.5733891166713,0.00129273592028767,2.06837751869211,48.7747423547771,70.9027315518733,0.000547047704458237,0.87527634669713,42.1213603245638,134.445927217222,0.000816495739854872,1.30639321296796,54.8544275904332,140.60542238189,0.000538632622919977,0.861812215934967,13.3448268178283,50.8374462516951,0.00107513240072876,1.72021187961575,72.5099243541334,92.9566352832777,0.00060035043861717,0.960560723257677,70.7934612120729,45.1683733487796,0.00116786034777761,1.86857659821011,62.6809345724987,20.4775173830002,0.00073248881381005,1.17198212829192,66.2429255562128,82.9002950799891,0.000575810554437339,0.921296907692334,47.1768344273295,85.0999550598417,0.00120259739924222,1.92415588179579,34.5202579536265,42.7973347558124,0.000572800578083843,0.916480945419094,16.1267296064187,20.7553959316466,0.00121790717821568,1.94865152870085
1_194_plate.odb,odb\1_194_plate.odb,ok,,1,194,Load,-1,24,0.000624999986030161,857.142844370433,0.00209663901478052,3.35462249863049,656.22921282711,0.765600759706635,161,161,32.8114611821145,-32.8114610784543,0.0500000007450581,-0.0500000007450581,,39.3239123276214,92.8692020215289,0.00129795586690307,2.07672943346343,28.1652116866774,15.2325456351867,0.000710437132511288,1.13669943742527,64.2778269473903,35.8139687837219,0.00127154320944101,2.03446918057954,16.7239610683909,56.6536969610163,0.00151718291454017,2.42749271752297,45.980406693923,103.968141427445,0.000649463559966534,1.03914171917308,33.7497948402917,81.4732247767231,0.00100996135734022,1.61593820786338,8.41964737078077,21.9334588765676,0.00157214433420449,2.51543099095146,63.9808898231062,145.344246932569,0.0005041912663728,0.806706044227765,18.1490040132919,38.9165782454717,0.00156633218284696,2.50613154857155,54.5182124162629,55.8406506635954,0.000515503517817706,0.824805646944172,45.7137661198346,32.9605603490997,0.000608125061262399,0.973000119768086,25.550294526215,114.739693256094,0.00163793901447207,2.62070248173257,60.5845532789508,46.1942259126562,0.000875863886903971,1.40138225036969,9.20341012986789,144.654806294268,0.000672420777846128,1.07587326860145,31.9523040627262,44.9313746962152,0.000635506701655686,1.01681074537659,43.6494055667544,71.0529078899641,0.00113429420161992,1.8148707631574,23.2519466651021,82.0940952397211,0.000780348374973983,1.24855742786581,58.8111896500374,21.9586850198295,0.000588250579312444,0.941200947937391,55.3177984739884,118.330644577417,0.00150529248639941,2.40846803207251,22.5391952674385,65.777435047284,0.00144775258377194,2.31640418581078,63.7037700694402,62.5607559942226,0.00137824914418161,2.20519867998061,33.6020984156744,27.841696636187,0.000966152409091592,1.54584388909885,43.5025351599674,53.9008583187406,0.000636805198155344,1.01888833982248,62.8536278738558,103.902862014675,0.00114479975309223,1.8316796458888
1_195_plate.odb,odb\1_195_plate.odb,ok,,1,195,Load,-1,24,0.000624999986030161,857.142844370433,0.00229922635480762,3.67876224991893,649.613050234642,0.757881903233735,161,161,32.4806530579277,-32.4806529335354,0.0500000007450581,-0.0500000007450581,,46.2871332371762,17.8770470693178,0.000516549684107304,0.826479513044942,24.1191659631065,83.2395409568988,0.000766788725741208,1.22686198860843,11.272519782273,94.9045644883222,0.000867169233970344,1.38747080536494,63.6226871300231,84.2289817384133,0.00162234215531498,2.59574750652345,36.5450633684907,138.322216142321,0.000661051250062883,1.05768202374165,24.2222179325079,46.3157130553397,0.00115826411638409,1.8532226276373,19.3934658047047,36.3719467166762,0.00118639669381082,1.89823475252617,70.118741866312,25.8703545987678,0.00140070717316121,2.24113152715113,28.1626343274647,63.2745622198443,0.000743839016649872,1.19014245324155,53.0536665527074,119.545321434771,0.000589206523727626,0.942730459035869,54.6584183527166,132.249813558933,0.00105205224826932,1.68328363485523,67.0415203275845,56.6692683399884,0.000629225512966514,1.00676084324928,57.1874282356528,74.5950022832199,0.000616211444139481,0.985938332660608,58.2376980652565,37.9078206481136,0.00140894134528935,2.25430620285063,55.881747003992,145.77519652697,0.000501155154779553,0.801848265569991,69.9109088894844,8.02240808633109,0.000574693491216749,0.91950960649944,45.4665677748024,33.0618502858052,0.00138358899857849,2.21374244720658,37.5396447237596,110.623490249356,0.00131768104620278,2.10828972104839,33.2033203977554,7.80943245633004,0.000468776852358133,0.750042980537779,7.85410082714106,62.1261745299967,0.000830625940579921,1.32900153463337,18.7547538833257,115.149775326593,0.000562730303499848,0.900368505724561,69.0707812869287,102.969193117887,0.000669654458761215,1.07144715796665,7.64681266542214,32.7265071789726,0.00126414059195668,2.02262499233987,9.98614914897629,13.6708072125701,0.000473562220577151,0.757699569859346
