index,三维坐标X,三维坐标Y,三维坐标Z,位移场DY
3241,6.56321,19.9025,1035.45,0.526888
3242,7.45031,19.9038,1035.76,0.531963
3243,8.3386,19.9052,1036.03,0.537118
3244,17.2419,19.9121,1039.02,0.588633
3245,18.1363,19.9142,1039.35,0.593333
3246,19.0301,19.9128,1039.6,0.597997
3247,19.9247,19.9078,1039.9,0.602222
3248,20.82,19.9061,1040.21,0.607495
3249,21.7154,19.906,1040.51,0.613273
3250,22.6116,19.9058,1040.81,0.618203
3251,23.5077,19.906,1041.1,0.623474
3252,24.4047,19.9042,1041.4,0.628993
3253,25.3021,19.9036,1041.71,0.634738
3254,26.1999,19.9029,1042,0.640053
3255,27.0983,19.9032,1042.29,0.645115
3256,27.997,19.9048,1042.58,0.650576
3257,37.0187,19.9201,1045.61,0.707448
3258,37.9208,19.8995,1045.84,0.710929
3259,38.8273,19.8995,1046.13,0.715816
3260,39.7346,19.8983,1046.45,0.721996
3261,40.641,19.8967,1046.75,0.727803
3262,41.5484,19.8954,1047.05,0.733884
3263,42.4565,19.8949,1047.35,0.739569
3264,43.3646,19.8948,1047.65,0.745133
3265,44.2736,19.8951,1047.94,0.75042
3266,45.1831,19.8946,1048.25,0.756006
3267,46.0929,19.8941,1048.54,0.761512
3268,47.0028,19.8939,1048.82,0.767256
3269,47.9147,19.8928,1049.15,0.772642
3270,48.8251,19.8998,1049.42,0.778787
3271,57.0531,19.8639,1052.08,0.827736
3272,57.9741,19.8817,1052.44,0.836448
3273,58.8918,19.8885,1052.73,0.842882
3274,59.8103,19.8848,1053.03,0.84895
3275,60.729,19.8855,1053.32,0.855093
3276,61.6491,19.885,1053.62,0.86073
3277,62.5693,19.8844,1053.92,0.866454
3278,63.491,19.884,1054.22,0.872336
3279,64.4123,19.8842,1054.51,0.87831
3280,65.3349,19.884,1054.82,0.883985
3281,66.2576,19.8841,1055.12,0.889864
3282,67.1787,19.8779,1055.4,0.897809
3283,68.1021,19.8789,1055.69,0.907224
3284,69.0253,19.8798,1056,0.914415
3285,75.5121,19.9043,1058.21,0.951815
3286,76.4407,19.8831,1058.46,0.955356
3287,77.3701,19.879,1058.71,0.96226
3288,78.3068,19.8733,1059.06,0.968883
3289,79.2344,19.872,1059.31,0.974774
3290,80.1688,19.8708,1059.64,0.98032
3291,81.1013,19.8712,1059.94,0.986333
3292,82.0339,19.8725,1060.24,0.99217
3293,82.9672,19.872,1060.54,0.998022
3294,83.9015,19.8717,1060.85,1.00414
3295,84.8363,19.8708,1061.15,1.01024
3296,85.7716,19.8692,1061.45,1.01649
3297,86.7072,19.8693,1061.75,1.02224
3298,-20.6982,19.0309,1026.09,0.371332
3299,-19.8264,19.0301,1026.39,0.376392
3300,-18.954,19.0304,1026.7,0.381146
3301,-18.0813,19.0298,1027,0.386545
3302,-17.2078,19.0298,1027.31,0.391393
3303,-16.3342,19.0303,1027.61,0.396576
3304,-15.46,19.0298,1027.91,0.401604
3305,-14.5855,19.0293,1028.21,0.406739
3306,-13.7107,19.0293,1028.52,0.41186
3307,-12.8345,19.0297,1028.83,0.416885
3308,-11.9588,19.0267,1029.14,0.421382
3309,-11.0824,19.0215,1029.45,0.425533
3310,-1.40506,19.022,1032.7,0.47805
3311,-0.521918,19.0248,1033.02,0.485594
3312,0.360983,19.0232,1033.3,0.49029
3313,1.24419,19.0222,1033.62,0.496322
3314,2.12881,19.022,1033.92,0.501624
3315,3.01343,19.0221,1034.22,0.506696
3316,3.89868,19.022,1034.52,0.511664
3317,4.7844,19.0214,1034.82,0.517094
3318,5.67131,19.0212,1035.12,0.522201
3319,6.55859,19.0199,1035.43,0.527199
3320,7.44564,19.0195,1035.73,0.532311
3321,8.33368,19.0209,1036.01,0.53806
3322,17.2369,19.0383,1039.02,0.591587
3323,18.1308,19.0261,1039.35,0.594427
3324,19.0244,19.0235,1039.57,0.598644
3325,19.9193,19.0174,1039.89,0.602818
3326,20.8147,19.0185,1040.2,0.608115
3327,21.7101,19.0183,1040.5,0.61375
3328,22.6063,19.0179,1040.79,0.618787
3329,23.5027,19.0177,1041.09,0.624117
3330,24.3996,19.0155,1041.39,0.629636
3331,25.2971,19.015,1041.69,0.635148
3332,26.195,19.0136,1041.99,0.640602
3333,27.0934,19.0142,1042.28,0.646393
3334,27.9919,19.0161,1042.56,0.651893
3335,37.9174,19.0154,1045.84,0.712309
3336,38.8217,19.0001,1046.11,0.715033
3337,39.7295,19.0016,1046.45,0.721588
3338,40.6361,19.0041,1046.75,0.727925
3339,41.5439,19.0028,1047.05,0.733881
3340,42.4516,19.0021,1047.34,0.739716
3341,43.3596,19.0011,1047.64,0.745232
3342,44.2685,19.0009,1047.94,0.750516
3343,45.1783,18.9999,1048.25,0.756421
3344,46.0881,18.9999,1048.53,0.762076
3345,46.9973,18.9948,1048.8,0.767301
3346,47.9089,18.9927,1049.12,0.773007
3347,57.9698,18.985,1052.45,0.837046
3348,58.8865,18.9863,1052.72,0.843122
3349,59.8061,18.9888,1053.04,0.849587
3350,60.7243,18.9866,1053.32,0.855423
3351,61.6447,18.986,1053.62,0.861028
3352,62.5654,18.9855,1053.93,0.866797
3353,63.4869,18.9848,1054.22,0.872533
3354,64.4081,18.9855,1054.52,0.878098
3355,65.3308,18.9849,1054.83,0.883708
3356,66.255,18.9819,1055.13,0.89082
3357,67.1749,18.9741,1055.41,0.901608
3358,68.0983,18.9744,1055.69,0.913106
3359,76.4326,19.0011,1058.46,0.960177
3360,77.362,18.9849,1058.69,0.965971
3361,78.3022,18.9754,1059.07,0.970515
3362,79.2294,18.9718,1059.3,0.975648
3363,80.1644,18.9696,1059.64,0.980997
3364,81.097,18.9682,1059.94,0.986641
3365,82.0295,18.9688,1060.24,0.992634
3366,82.9629,18.968,1060.55,0.998402
3367,83.8971,18.9674,1060.85,1.00433
3368,84.8323,18.9666,1061.15,1.0103
3369,85.7679,18.9654,1061.46,1.01628
3370,86.7037,18.9651,1061.76,1.02202
3371,-20.7023,18.1557,1026.06,0.371149
3372,-19.8306,18.1544,1026.37,0.376098
3373,-18.9583,18.1543,1026.67,0.381007
3374,-18.0857,18.1538,1026.98,0.386236
3375,-17.2122,18.1532,1027.28,0.391075
3376,-16.3384,18.1533,1027.58,0.396236
3377,-15.4642,18.1529,1027.88,0.401243
3378,-14.5898,18.1521,1028.19,0.406551
3379,-13.7149,18.152,1028.49,0.411733
3380,-12.8387,18.1531,1028.81,0.417031
3381,-11.963,18.1531,1029.14,0.421602
3382,-11.0861,18.1579,1029.42,0.425802
3383,-1.4097,18.1504,1032.66,0.481659
3384,-0.526834,18.1447,1032.99,0.486649
3385,0.355925,18.1418,1033.27,0.49083
3386,1.23883,18.1402,1033.6,0.496637
3387,2.12358,18.1397,1033.9,0.501914
3388,3.00823,18.1395,1034.2,0.507097
3389,3.89381,18.139,1034.5,0.512167
3390,4.77962,18.1382,1034.8,0.517716
3391,5.66656,18.1374,1035.1,0.523154
3392,6.55382,18.1352,1035.41,0.528111
3393,7.44112,18.1338,1035.72,0.5329
3394,8.32887,18.1266,1035.97,0.536931
3395,17.2319,18.1356,1039.01,0.586893
3396,18.126,18.1424,1039.34,0.594793
3397,19.0191,18.1368,1039.55,0.598964
3398,19.9141,18.1315,1039.87,0.603272
3399,20.8093,18.1308,1040.18,0.608494
3400,21.7049,18.1304,1040.48,0.614325
3401,22.6011,18.1295,1040.78,0.619725
3402,23.4977,18.129,1041.08,0.624974
3403,24.3949,18.1266,1041.38,0.630423
3404,25.2926,18.1253,1041.68,0.636193
3405,26.1903,18.1234,1041.98,0.641698
3406,27.0884,18.1207,1042.26,0.646669
3407,37.9124,18.1129,1045.85,0.710789
3408,38.8167,18.1124,1046.1,0.716454
3409,39.7248,18.1122,1046.44,0.72242
3410,40.6313,18.1106,1046.73,0.728398
3411,41.5391,18.1093,1047.04,0.734385
3412,42.4468,18.1081,1047.33,0.740453
3413,43.3548,18.1072,1047.63,0.745677
3414,44.2634,18.107,1047.93,0.750764
3415,45.1733,18.1061,1048.24,0.756557
3416,46.0831,18.1055,1048.52,0.762371
3417,46.9924,18.1048,1048.79,0.767958
3418,47.9044,18.1092,1049.09,0.774182
3419,57.9675,18.0911,1052.49,0.838478
3420,58.8824,18.0945,1052.73,0.844077
3421,59.8023,18.0923,1053.05,0.850047
3422,60.7198,18.0885,1053.31,0.855749
3423,61.64,18.0875,1053.62,0.861372
3424,62.561,18.0871,1053.92,0.867061
3425,63.4824,18.0861,1054.22,0.87274
3426,64.4039,18.0867,1054.52,0.8784
3427,65.3262,18.086,1054.82,0.884007
3428,66.2553,18.0826,1055.12,0.890873
3429,67.1728,18.0756,1055.38,0.901095
3430,77.3557,18.0945,1058.69,0.966201
3431,78.2975,18.0852,1059.07,0.971991
3432,79.2258,18.072,1059.31,0.976335
3433,80.16,18.0668,1059.65,0.981147
3434,81.0923,18.0653,1059.93,0.986508
3435,82.0251,18.0653,1060.24,0.992104
3436,82.9587,18.0642,1060.54,0.997768
3437,83.8928,18.063,1060.85,1.00366
3438,84.8283,18.0624,1061.15,1.00951
3439,85.764,18.0614,1061.46,1.01567
3440,86.6996,18.0606,1061.76,1.02168
3441,-20.7063,17.2795,1026.04,0.370704
3442,-19.8347,17.2782,1026.34,0.375761
3443,-18.9625,17.2775,1026.65,0.380752
3444,-18.09,17.277,1026.95,0.386052
3445,-17.2165,17.2758,1027.25,0.391206
3446,-16.3432,17.275,1027.56,0.396596
3447,-15.4691,17.2749,1027.86,0.4017
3448,-14.5946,17.2736,1028.16,0.407001
3449,-13.7201,17.2734,1028.47,0.412125
3450,-12.8438,17.2734,1028.79,0.417381
3451,-11.9682,17.2703,1029.13,0.420551
3452,-11.0914,17.2649,1029.4,0.42402
3453,-1.41508,17.2585,1032.64,0.481017
3454,-0.532166,17.2583,1032.97,0.486767
3455,0.35118,17.2593,1033.25,0.49142
3456,1.23441,17.2577,1033.58,0.497241
3457,2.11885,17.2575,1033.88,0.502268
3458,3.00348,17.2566,1034.18,0.507305
3459,3.88888,17.2562,1034.48,0.512407
3460,4.7746,17.2552,1034.78,0.518049
3461,5.66122,17.2544,1035.08,0.523238
3462,6.54796,17.2524,1035.38,0.528018
3463,7.43581,17.2519,1035.71,0.532634
3464,8.32365,17.2442,1035.95,0.537032
3465,17.2262,17.2297,1039.01,0.58537
3466,18.1202,17.2408,1039.31,0.593054
3467,19.014,17.2442,1039.54,0.598998
3468,19.909,17.2424,1039.85,0.603574
3469,20.8043,17.2427,1040.16,0.609397
3470,21.6999,17.2426,1040.46,0.61467
3471,22.5959,17.2414,1040.76,0.61983
3472,23.4925,17.241,1041.06,0.625064
3473,24.3896,17.2385,1041.36,0.630372
3474,25.2877,17.2368,1041.67,0.636543
3475,26.1851,17.2355,1041.96,0.641771
3476,27.0832,17.2334,1042.24,0.647837
3477,37.9086,17.2427,1045.87,0.715645
3478,38.8117,17.2233,1046.1,0.716482
3479,39.7196,17.2215,1046.44,0.722873
3480,40.6265,17.2189,1046.73,0.728999
3481,41.5343,17.2169,1047.03,0.734768
3482,42.4422,17.2156,1047.32,0.740636
3483,43.35,17.2148,1047.62,0.745874
3484,44.2588,17.2143,1047.92,0.750945
3485,45.1686,17.2128,1048.22,0.756856
3486,46.0782,17.2112,1048.5,0.762694
3487,46.9864,17.2093,1048.74,0.768101
3488,47.8984,17.2014,1049.05,0.772262
3489,57.9653,17.1809,1052.53,0.837315
3490,58.8777,17.1891,1052.72,0.843497
3491,59.7979,17.1945,1053.04,0.850267
3492,60.7157,17.191,1053.31,0.855799
3493,61.6357,17.1897,1053.61,0.861411
3494,62.5566,17.1889,1053.92,0.86719
3495,63.4781,17.1874,1054.22,0.87283
3496,64.3997,17.1872,1054.51,0.878704
3497,65.3221,17.1863,1054.82,0.884116
3498,66.255,17.184,1055.12,0.889554
3499,67.1737,17.182,1055.38,0.897585
3500,77.3433,17.1421,1058.63,0.965728
3501,78.2938,17.163,1059.09,0.970747
3502,79.2211,17.1648,1059.3,0.976233
3503,80.1561,17.1624,1059.65,0.981341
3504,81.088,17.1611,1059.93,0.9866
3505,82.021,17.161,1060.24,0.992228
3506,82.9545,17.1601,1060.54,0.998169
3507,83.8881,17.1576,1060.84,1.00394
3508,84.8237,17.1569,1061.15,1.00973
3509,85.7593,17.1551,1061.45,1.01577
3510,86.695,17.1545,1061.76,1.02176
3511,-20.7106,16.4039,1026.01,0.370537
3512,-19.8393,16.4022,1026.32,0.375498
3513,-18.9671,16.4013,1026.62,0.380542
3514,-18.0944,16.4008,1026.93,0.385771
3515,-17.2211,16.3995,1027.23,0.390866
3516,-16.3479,16.3985,1027.53,0.396121
3517,-15.4738,16.3976,1027.83,0.401425
3518,-14.5994,16.3959,1028.13,0.406767
3519,-13.7249,16.3952,1028.44,0.412097
3520,-12.8488,16.396,1028.76,0.417467
3521,-11.9731,16.3953,1029.1,0.420928
3522,-11.0961,16.3972,1029.36,0.425047
3523,-1.42085,16.3799,1032.62,0.483755
3524,-0.537823,16.3783,1032.95,0.488232
3525,0.345428,16.3785,1033.24,0.492484
3526,1.22888,16.3758,1033.56,0.497566
3527,2.11308,16.3757,1033.86,0.502489
3528,2.9978,16.3746,1034.16,0.507321
3529,3.88334,16.3738,1034.46,0.512525
3530,4.76934,16.3726,1034.76,0.518082
3531,5.65556,16.3713,1035.05,0.523452
3532,6.54237,16.3697,1035.36,0.528649
3533,7.4308,16.3679,1035.69,0.533732
3534,8.31861,16.3622,1035.93,0.538254
3535,17.2223,16.3665,1038.96,0.591133
3536,18.1161,16.3662,1039.29,0.597952
3537,19.0091,16.3591,1039.53,0.600669
3538,19.9037,16.3554,1039.84,0.604691
3539,20.7989,16.3552,1040.14,0.610227
3540,21.6944,16.355,1040.44,0.615252
3541,22.5905,16.3536,1040.74,0.620686
3542,23.4874,16.3528,1041.04,0.62615
3543,24.3846,16.3498,1041.35,0.631453
3544,25.2826,16.3483,1041.66,0.637393
3545,26.1804,16.3467,1041.94,0.642601
3546,27.0785,16.3437,1042.22,0.64797
3547,37.9041,16.3409,1045.89,0.715251
3548,38.8071,16.325,1046.11,0.71807
3549,39.7144,16.3241,1046.43,0.724075
3550,40.621,16.3248,1046.72,0.730176
3551,41.5289,16.3234,1047.02,0.735565
3552,42.4371,16.3219,1047.32,0.741362
3553,43.3451,16.3203,1047.61,0.746859
3554,44.254,16.3194,1047.91,0.751906
3555,45.1638,16.3183,1048.21,0.757461
3556,46.0733,16.3166,1048.49,0.763319
3557,46.9814,16.313,1048.73,0.769037
3558,47.8935,16.3257,1049.05,0.776638
3559,57.9625,16.3033,1052.54,0.839633
3560,58.8742,16.2983,1052.73,0.8446
3561,59.7934,16.2957,1053.05,0.850218
3562,60.7113,16.2928,1053.31,0.855466
3563,61.6315,16.2917,1053.61,0.861146
3564,62.5516,16.2901,1053.91,0.86701
3565,63.4732,16.2888,1054.21,0.872611
3566,64.3949,16.2881,1054.51,0.87841
3567,65.3175,16.2866,1054.82,0.883806
3568,66.2525,16.2823,1055.11,0.890548
3569,67.1703,16.2773,1055.38,0.900637
3570,77.3343,16.2883,1058.55,0.967148
3571,78.289,16.2738,1059.08,0.971666
3572,79.2171,16.2625,1059.31,0.976289
3573,80.1522,16.2581,1059.65,0.981166
3574,81.0839,16.2573,1059.93,0.986533
3575,82.017,16.2563,1060.24,0.992366
3576,82.9505,16.2549,1060.54,0.998173
3577,83.884,16.2522,1060.84,1.00375
3578,84.8197,16.2516,1061.15,1.00928
3579,85.7554,16.2499,1061.45,1.01533
3580,86.6912,16.2485,1061.76,1.02152
3581,-20.7153,15.5277,1025.98,0.370738
3582,-19.8441,15.5253,1026.28,0.375753
3583,-18.9719,15.5245,1026.59,0.380676
3584,-18.0992,15.5238,1026.9,0.385872
3585,-17.2259,15.5221,1027.2,0.390949
3586,-16.3527,15.5208,1027.5,0.396255
3587,-15.4784,15.5195,1027.81,0.401616
3588,-14.604,15.5177,1028.11,0.406905
3589,-13.7291,15.5162,1028.42,0.412326
3590,-12.8536,15.5152,1028.74,0.417762
3591,-11.9777,15.5102,1029.08,0.421219
3592,-11.1012,15.5097,1029.33,0.424006
3593,-1.42557,15.493,1032.61,0.482622
3594,-0.542429,15.4941,1032.93,0.48799
3595,0.340636,15.4956,1033.22,0.49266
3596,1.22409,15.4938,1033.53,0.497963
3597,2.10808,15.4932,1033.83,0.502728
3598,2.99273,15.4918,1034.13,0.507597
3599,3.87828,15.4907,1034.43,0.512963
3600,4.7641,15.4893,1034.73,0.518467
3601,5.65036,15.4883,1035.03,0.523709
3602,6.53732,15.4873,1035.34,0.528895
3603,7.42563,15.4836,1035.67,0.5339
3604,8.31356,15.4773,1035.92,0.538551
3605,17.2169,15.462,1038.93,0.58452
3606,18.1108,15.4692,1039.27,0.593999
3607,19.0041,15.4711,1039.51,0.60021
3608,19.8989,15.4716,1039.82,0.605411
3609,20.7938,15.4675,1040.13,0.610998
3610,21.6892,15.467,1040.43,0.616043
3611,22.5852,15.4653,1040.73,0.621441
3612,23.4822,15.4645,1041.03,0.626868
3613,24.3794,15.461,1041.33,0.632323
3614,25.2774,15.4591,1041.64,0.638048
3615,26.1752,15.4576,1041.93,0.643067
3616,27.0732,15.4558,1042.21,0.648531
3617,37.898,15.4602,1045.84,0.716098
3618,38.8019,15.4404,1046.08,0.719184
3619,39.7094,15.4384,1046.41,0.725371
3620,40.6162,15.433,1046.7,0.730772
3621,41.5241,15.4312,1047,0.73597
3622,42.4321,15.4295,1047.3,0.741752
3623,43.3403,15.4271,1047.6,0.747309
3624,44.2492,15.426,1047.9,0.752381
3625,45.1591,15.4242,1048.2,0.757895
3626,46.0687,15.4212,1048.49,0.763778
3627,46.9771,15.4187,1048.73,0.768894
3628,47.8873,15.4157,1049,0.774141
3629,57.954,15.3869,1052.48,0.83764
3630,58.8687,15.3969,1052.71,0.84399
3631,59.7886,15.3979,1053.04,0.850353
3632,60.7071,15.3952,1053.31,0.855597
3633,61.627,15.3934,1053.61,0.861502
3634,62.5469,15.3917,1053.91,0.867284
3635,63.4687,15.3902,1054.21,0.873094
3636,64.3905,15.389,1054.51,0.879068
3637,65.3133,15.3871,1054.82,0.884556
3638,66.2462,15.3823,1055.12,0.891232
3639,67.167,15.3777,1055.41,0.89902
3640,77.3335,15.3758,1058.56,0.96872
3641,78.2847,15.3577,1059.07,0.971352
3642,79.2147,15.358,1059.32,0.976904
3643,80.1485,15.3558,1059.65,0.981907
3644,81.0804,15.354,1059.93,0.987167
3645,82.0134,15.3523,1060.24,0.992894
3646,82.9467,15.3502,1060.54,0.998879
3647,83.8804,15.3476,1060.84,1.00448
3648,84.8154,15.3474,1061.14,1.0098
3649,85.7509,15.3449,1061.45,1.01572
3650,86.6868,15.343,1061.76,1.02204
3651,-20.7199,14.6515,1025.95,0.370584
3652,-19.8485,14.65,1026.26,0.375296
3653,-18.9763,14.6488,1026.56,0.380255
3654,-18.1036,14.6482,1026.87,0.385111
3655,-17.2307,14.6463,1027.17,0.39037
3656,-16.3574,14.6446,1027.48,0.395892
3657,-15.4833,14.6427,1027.78,0.401336
3658,-14.609,14.6404,1028.09,0.406843
3659,-13.7341,14.6384,1028.39,0.412115
3660,-12.8585,14.6371,1028.71,0.417625
3661,-11.9824,14.6366,1029.04,0.42213
3662,-11.1052,14.6387,1029.3,0.426423
3663,-10.2286,14.6349,1029.62,0.431511
3664,-2.31239,14.6207,1032.3,0.478725
3665,-1.43036,14.6196,1032.58,0.483441
3666,-0.547263,14.6188,1032.9,0.488403
3667,0.335546,14.6134,1033.2,0.492894
3668,1.21931,14.612,1033.51,0.49825
3669,2.10335,14.6112,1033.81,0.502914
3670,2.98788,14.6097,1034.11,0.50773
3671,3.87305,14.6081,1034.41,0.513199
3672,4.75887,14.6066,1034.71,0.518602
3673,5.64505,14.6053,1035.01,0.52386
3674,6.53176,14.605,1035.31,0.528948
3675,7.41973,14.6003,1035.62,0.533877
3676,8.30765,14.5944,1035.87,0.538951
3677,17.2111,14.5637,1038.9,0.583828
3678,18.1055,14.5833,1039.25,0.594278
3679,18.9989,14.5798,1039.5,0.599929
3680,19.8935,14.5784,1039.81,0.605113
3681,20.7885,14.5787,1040.12,0.610964
3682,21.6843,14.578,1040.42,0.616086
3683,22.5803,14.5759,1040.72,0.621783
3684,23.4773,14.5746,1041.02,0.627176
3685,24.3742,14.5723,1041.32,0.632512
3686,25.2722,14.5704,1041.62,0.638129
3687,26.1701,14.5684,1041.91,0.643372
3688,27.0685,14.5669,1042.2,0.648637
3689,27.9687,14.5692,1042.52,0.654641
3690,37.8922,14.5391,1045.82,0.712156
3691,38.797,14.5412,1046.07,0.719521
3692,39.7046,14.5411,1046.4,0.725505
3693,40.6113,14.5388,1046.69,0.731289
3694,41.5191,14.5372,1047,0.736394
3695,42.4272,14.5351,1047.3,0.742364
3696,43.3355,14.5335,1047.59,0.747699
3697,44.2444,14.5319,1047.89,0.753086
3698,45.1544,14.5298,1048.19,0.75871
3699,46.0642,14.527,1048.48,0.764596
3700,46.9735,14.5256,1048.74,0.769826
3701,47.8841,14.5174,1049.03,0.774844
3702,57.9505,14.4996,1052.49,0.83874
3703,58.8649,14.5011,1052.71,0.844618
3704,59.7847,14.5016,1053.03,0.850818
3705,60.7031,14.4972,1053.31,0.855959
3706,61.6233,14.4949,1053.61,0.861923
3707,62.5433,14.4932,1053.91,0.867737
3708,63.4649,14.4912,1054.21,0.873323
3709,64.387,14.4893,1054.51,0.879415
3710,65.3096,14.4863,1054.82,0.885311
3711,66.2438,14.483,1055.11,0.890464
3712,67.1669,14.4751,1055.41,0.895836
3713,77.337,14.4795,1058.61,0.969087
3714,78.281,14.4653,1059.06,0.972252
3715,79.2117,14.4574,1059.33,0.977246
3716,80.1446,14.4528,1059.65,0.981869
3717,81.0762,14.45,1059.93,0.987094
3718,82.0094,14.4482,1060.24,0.992892
3719,82.943,14.4461,1060.55,0.998758
3720,83.8768,14.4431,1060.85,1.00442
3721,84.8112,14.4425,1061.15,1.00988
3722,85.7465,14.4399,1061.45,1.01586
3723,86.6827,14.4385,1061.76,1.02201
3724,-20.7245,13.7759,1025.93,0.370639
3725,-19.8532,13.7737,1026.23,0.375464
3726,-18.9809,13.7719,1026.54,0.380688
3727,-18.1083,13.7709,1026.84,0.385572
3728,-17.2357,13.7689,1027.15,0.390737
3729,-16.3622,13.7669,1027.45,0.396003
3730,-15.4882,13.7648,1027.76,0.401504
3731,-14.6138,13.7625,1028.06,0.406711
3732,-13.7387,13.7605,1028.36,0.411869
3733,-12.8631,13.7591,1028.68,0.417351
3734,-11.9868,13.7582,1028.99,0.422228
3735,-11.1104,13.7596,1029.27,0.42714
3736,-10.2337,13.756,1029.58,0.432383
3737,-9.35566,13.7558,1029.9,0.438016
3738,-3.19938,13.7427,1031.96,0.474332
3739,-2.31716,13.7432,1032.29,0.478795
3740,-1.43531,13.7402,1032.57,0.483442
3741,-0.552538,13.7368,1032.89,0.488386
3742,0.330648,13.7323,1033.18,0.492897
3743,1.21425,13.7307,1033.49,0.498184
3744,2.09817,13.7297,1033.79,0.502895
3745,2.98266,13.7279,1034.09,0.507761
3746,3.86816,13.7258,1034.39,0.513428
3747,4.75395,13.7238,1034.69,0.518907
3748,5.64015,13.7225,1034.99,0.524119
3749,6.52702,13.7206,1035.29,0.529323
3750,7.41489,13.7156,1035.59,0.534312
3751,8.302,13.7105,1035.85,0.540152
3752,9.18999,13.7028,1036.16,0.544775
3753,15.4216,13.692,1038.29,0.57732
3754,16.3141,13.6841,1038.62,0.582491
3755,17.2063,13.6871,1038.89,0.58801
3756,18.1001,13.691,1039.22,0.594463
3757,18.9939,13.6908,1039.49,0.600597
3758,19.8884,13.6913,1039.8,0.605857
3759,20.7833,13.6908,1040.1,0.611413
3760,21.679,13.6896,1040.4,0.616445
3761,22.575,13.6874,1040.7,0.622128
3762,23.4719,13.6856,1041,0.62774
3763,24.3688,13.6836,1041.3,0.633205
3764,25.2667,13.6803,1041.61,0.639011
3765,26.1648,13.679,1041.89,0.644206
3766,27.063,13.6763,1042.18,0.649539
3767,27.9633,13.6781,1042.5,0.655636
3768,36.9803,13.6612,1045.44,0.709191
3769,37.8872,13.6561,1045.8,0.714935
3770,38.7921,13.6471,1046.07,0.720156
3771,39.6996,13.647,1046.39,0.726166
3772,40.6064,13.6453,1046.68,0.73182
3773,41.5139,13.6438,1046.99,0.736899
3774,42.422,13.6417,1047.29,0.742802
3775,43.3305,13.6401,1047.58,0.747961
3776,44.2396,13.6381,1047.88,0.753412
3777,45.1494,13.636,1048.19,0.759235
3778,46.0594,13.6331,1048.48,0.765279
3779,46.9698,13.6341,1048.76,0.770951
3780,47.8808,13.6323,1049.06,0.776384
3781,57.9456,13.6087,1052.46,0.839744
3782,58.8603,13.6024,1052.7,0.844933
3783,59.7801,13.5997,1053.02,0.850977
3784,60.699,13.5994,1053.31,0.856312
3785,61.6194,13.597,1053.61,0.862068
3786,62.5393,13.5949,1053.91,0.867782
3787,63.4609,13.5927,1054.21,0.87333
3788,64.3831,13.5906,1054.51,0.879582
3789,65.3058,13.5879,1054.82,0.885363
3790,66.2385,13.5874,1055.11,0.889131
3791,67.1626,13.5866,1055.41,0.893512
3792,68.0862,13.5866,1055.68,0.899422
3793,76.4058,13.5458,1058.36,0.955569
3794,77.3409,13.5685,1058.68,0.964923
3795,78.2784,13.552,1059.05,0.971185
3796,79.2095,13.5503,1059.34,0.976521
3797,80.1412,13.5484,1059.65,0.981947
3798,81.0731,13.5469,1059.94,0.987502
3799,82.0063,13.5445,1060.25,0.993349
3800,82.9396,13.542,1060.55,0.999341
3801,83.8734,13.5389,1060.85,1.00494
3802,84.8076,13.5381,1061.15,1.01019
3803,85.743,13.5351,1061.45,1.01598
3804,86.6789,13.5331,1061.77,1.022
3805,-20.7291,12.8995,1025.9,0.370867
3806,-19.8579,12.8969,1026.2,0.375787
3807,-18.9859,12.8951,1026.51,0.38097
3808,-18.1134,12.8939,1026.82,0.385915
3809,-17.2408,12.8919,1027.12,0.391083
3810,-16.3673,12.8896,1027.43,0.396376
3811,-15.4934,12.8872,1027.73,0.401755
3812,-14.6188,12.8848,1028.04,0.406791
3813,-13.7436,12.8822,1028.34,0.411913
3814,-12.8685,12.8792,1028.65,0.417326
3815,-11.992,12.8739,1028.95,0.422313
3816,-11.1155,12.8721,1029.24,0.427
3817,-10.2387,12.8682,1029.53,0.431939
3818,-9.36069,12.8665,1029.85,0.437554
3819,-8.48294,12.8633,1030.14,0.441724
3820,-7.60463,12.8607,1030.42,0.446704
3821,-6.72576,12.8617,1030.74,0.451756
3822,-5.8463,12.8558,1031.05,0.455879
3823,-4.96596,12.8551,1031.35,0.461055
3824,-4.08575,12.8531,1031.65,0.465946
3825,-3.20444,12.8522,1031.95,0.471986
3826,-2.32252,12.85,1032.28,0.477022
3827,-1.44025,12.8506,1032.56,0.482334
3828,-0.557378,12.8511,1032.87,0.488464
3829,0.325979,12.85,1033.16,0.493336
3830,1.20993,12.8483,1033.46,0.498806
3831,2.09364,12.8467,1033.76,0.503597
3832,2.97775,12.8448,1034.06,0.50838
3833,3.86291,12.8425,1034.37,0.513897
3834,4.74859,12.8404,1034.67,0.519086
3835,5.63435,12.8387,1034.97,0.524292
3836,6.52056,12.8372,1035.27,0.529451
3837,7.40875,12.8356,1035.57,0.535084
3838,8.29641,12.8316,1035.84,0.540649
3839,9.1848,12.8223,1036.15,0.545908
3840,10.0733,12.8146,1036.43,0.549521
3841,10.9629,12.8194,1036.73,0.555864
3842,11.853,12.8156,1037.06,0.560619
3843,12.7418,12.8028,1037.32,0.562938
3844,13.633,12.8027,1037.66,0.567866
3845,14.5246,12.8086,1037.96,0.575084
3846,15.4162,12.8065,1038.27,0.580008
3847,16.3087,12.7989,1038.59,0.584602
