index,三维坐标X,三维坐标Y,三维坐标Z,LAG_应变Exx
1222,39.8332,36.8729,1046.61,-0.00060181
1223,40.7405,36.873,1046.93,-0.000489569
1224,41.648,36.8766,1047.24,-0.000463089
1225,42.5568,36.8806,1047.54,-0.000298738
1226,43.465,36.8847,1047.83,-0.000239865
1227,44.3741,36.8884,1048.12,-0.000127445
1228,45.2837,36.8931,1048.42,-4.892e-05
1229,46.1918,36.8951,1048.68,7.18582e-06
1230,47.1008,36.8977,1048.93,0.000165435
1231,57.1611,36.9562,1052.31,0.00110934
1232,58.0806,36.9622,1052.64,0.000871477
1233,58.9887,36.9537,1052.78,0.000619223
1234,59.9088,36.9519,1053.1,0.000370803
1235,60.8289,36.9573,1053.41,0.000259845
1236,61.7485,36.9609,1053.71,0.000209206
1237,62.6689,36.9655,1054,0.000124594
1238,63.5896,36.9695,1054.29,-4.85948e-05
1239,64.5122,36.9744,1054.6,1.69397e-05
1240,65.4346,36.9784,1054.89,7.26264e-05
1241,66.3555,36.9811,1055.16,0.00013446
1242,67.2774,36.9865,1055.44,0.000264649
1243,77.4721,37.0422,1058.73,0.000821673
1244,78.4094,37.044,1059.13,0.000142858
1245,79.3335,37.0402,1059.34,8.70748e-05
1246,80.2619,37.0382,1059.59,5.47885e-05
1247,81.1956,37.0437,1059.91,-4.4738e-06
1248,82.1283,37.0484,1060.22,-0.000282644
1249,83.0611,37.0527,1060.52,-0.000113761
1250,83.9942,37.0571,1060.81,-0.000114322
1251,84.9276,37.0588,1061.1,1.33483e-05
1252,85.8628,37.0625,1061.41,0.000119052
1253,86.7996,37.0666,1061.72,0.000232762
1254,-20.6189,35.6923,1026.61,-4.19227e-05
1255,-19.7459,35.6962,1026.91,-0.000184517
1256,-18.8735,35.6994,1027.21,-0.00015538
1257,-18.0003,35.7038,1027.5,-0.000187636
1258,-17.1274,35.7079,1027.8,-0.000232876
1259,-16.2534,35.712,1028.1,-0.000268252
1260,-15.3778,35.7155,1028.4,-0.000306399
1261,-14.5037,35.7205,1028.7,-0.000314869
1262,-13.6283,35.7274,1029,-0.000325497
1263,-12.7519,35.731,1029.29,-0.000313837
1264,-11.8753,35.7327,1029.57,-0.000308046
1265,-1.31811,35.782,1033.16,0.000744696
1266,-0.431857,35.7922,1033.46,0.000568877
1267,0.451665,35.7978,1033.75,0.000425554
1268,1.3346,35.7986,1034.04,0.000295562
1269,2.21878,35.8012,1034.33,0.000173318
1270,3.10482,35.8071,1034.62,0.000110381
1271,3.99042,35.8099,1034.91,3.06447e-05
1272,4.87678,35.8153,1035.2,-2.6851e-05
1273,5.76346,35.8195,1035.5,-2.16626e-06
1274,6.65226,35.8198,1035.81,6.1103e-05
1275,7.54104,35.8272,1036.09,0.000116694
1276,8.42827,35.831,1036.36,0.00020066
1277,9.31678,35.8355,1036.67,0.000282916
1278,18.228,35.8718,1039.64,-0.000720407
1279,19.123,35.8868,1039.95,-0.000541248
1280,20.0171,35.8878,1040.22,-0.000388695
1281,20.9132,35.8921,1040.53,-0.000319311
1282,21.8086,35.8963,1040.81,-0.000324624
1283,22.7058,35.9011,1041.1,-0.000323804
1284,23.6029,35.9046,1041.39,-0.000226399
1285,24.5002,35.909,1041.69,-0.000207322
1286,25.3984,35.9133,1041.99,-0.000125228
1287,26.296,35.9167,1042.26,-7.68959e-05
1288,27.1945,35.9162,1042.54,-3.37711e-06
1289,28.0915,35.9098,1042.78,0.00037389
1290,38.0177,35.969,1046.04,-0.000733996
1291,38.9215,35.976,1046.27,-0.000665735
1292,39.8283,35.9763,1046.6,-0.000598322
1293,40.7353,35.9792,1046.92,-0.000523893
1294,41.6425,35.983,1047.23,-0.000466945
1295,42.5512,35.9864,1047.53,-0.00029704
1296,43.4595,35.9905,1047.82,-0.000245868
1297,44.3682,35.9937,1048.11,-0.000120541
1298,45.2781,35.9977,1048.41,-8.69066e-05
1299,46.1871,36.0005,1048.68,-3.52209e-05
1300,47.0968,36.004,1048.94,0.000141408
1301,57.154,36.0512,1052.27,0.00108149
1302,58.0742,36.0522,1052.62,0.000770606
1303,58.9842,36.0563,1052.78,0.000443968
1304,59.9042,36.0554,1053.1,0.000323831
1305,60.824,36.058,1053.41,0.000232851
1306,61.7433,36.0611,1053.7,0.000181951
1307,62.6635,36.0659,1053.99,0.000101735
1308,63.584,36.0694,1054.28,-6.12102e-05
1309,64.5066,36.0737,1054.59,2.50024e-05
1310,65.4288,36.0778,1054.88,7.62317e-05
1311,66.3496,36.0802,1055.15,0.000105332
1312,67.271,36.0825,1055.43,0.000177119
1313,76.5614,36.1381,1058.78,0.000572735
1314,77.462,36.1257,1058.68,0.000310061
1315,78.4012,36.142,1059.09,0.000162884
1316,79.3285,36.1364,1059.34,9.55777e-05
1317,80.2567,36.1348,1059.6,6.58997e-05
1318,81.1897,36.1396,1059.91,-1.42231e-05
1319,82.1225,36.1443,1060.22,-0.000295072
1320,83.0555,36.1483,1060.52,-0.000130139
1321,83.9888,36.1527,1060.82,-0.000142318
1322,84.9223,36.1541,1061.11,-3.04297e-05
1323,85.8573,36.1574,1061.41,6.32709e-05
1324,86.7936,36.16,1061.72,0.000167651
1325,-20.6229,34.816,1026.58,-8.60248e-05
1326,-19.7505,34.8196,1026.88,-0.00020396
1327,-18.8778,34.8232,1027.18,-0.000180769
1328,-18.0048,34.8268,1027.48,-0.000210911
1329,-17.1317,34.8306,1027.78,-0.000250849
1330,-16.2577,34.8338,1028.08,-0.000279033
1331,-15.3826,34.8371,1028.38,-0.000306481
1332,-14.508,34.8411,1028.68,-0.00030737
1333,-13.6328,34.8477,1028.98,-0.00030346
1334,-12.7566,34.8503,1029.27,-0.000272149
1335,-11.88,34.8526,1029.55,-0.000269882
1336,-11.0042,34.8591,1029.85,-0.000295758
1337,-2.20608,34.8942,1032.85,0.000707012
1338,-1.32174,34.8999,1033.13,0.00053403
1339,-0.437165,34.9041,1033.43,0.000410606
1340,0.446382,34.9135,1033.72,0.000304996
1341,1.32961,34.9163,1034.02,0.000204938
1342,2.21383,34.9188,1034.31,0.000109006
1343,3.0995,34.9235,1034.6,6.82334e-05
1344,3.98498,34.926,1034.89,2.63086e-06
1345,4.87078,34.9309,1035.18,-3.89173e-05
1346,5.75744,34.9339,1035.48,1.49631e-06
1347,6.64597,34.9366,1035.79,8.18052e-05
1348,7.53451,34.9384,1036.06,0.000114166
1349,8.4213,34.9415,1036.35,0.000185858
1350,9.30977,34.9458,1036.66,0.000356558
1351,17.3293,34.9859,1039.32,-0.000676435
1352,18.2233,34.99,1039.62,-0.000523384
1353,19.1177,34.9934,1039.93,-0.000407179
1354,20.0122,34.9976,1040.2,-0.000307222
1355,20.908,35.0017,1040.51,-0.000274746
1356,21.8027,35.0061,1040.79,-0.000312663
1357,22.6996,35.0108,1041.08,-0.000336162
1358,23.5969,35.0141,1041.37,-0.000270381
1359,24.4941,35.0186,1041.67,-0.000258033
1360,25.3919,35.0225,1041.96,-0.000176172
1361,26.2895,35.0258,1042.24,-0.000118828
1362,27.1889,35.0267,1042.53,-3.69022e-05
1363,28.0859,35.0232,1042.77,0.000128317
1364,37.1049,35.0716,1045.66,-0.000657834
1365,38.0123,35.0641,1046.03,-0.000642464
1366,38.9162,35.0693,1046.26,-0.000600096
1367,39.823,35.0776,1046.59,-0.000559488
1368,40.7299,35.0854,1046.9,-0.000499942
1369,41.637,35.0892,1047.21,-0.000454095
1370,42.5455,35.0921,1047.51,-0.000295469
1371,43.4538,35.0965,1047.81,-0.00026848
1372,44.3626,35.0991,1048.1,-0.000151704
1373,45.2729,35.1025,1048.39,-0.000128357
1374,46.1812,35.1042,1048.66,-0.000155682
1375,47.0909,35.1056,1048.93,-0.000109559
1376,57.148,35.122,1052.28,0.00139919
1377,58.0674,35.142,1052.6,0.000752507
1378,58.979,35.1487,1052.79,0.000537704
1379,59.8996,35.1563,1053.11,0.00037414
1380,60.8191,35.1603,1053.4,0.000255019
1381,61.7384,35.163,1053.7,0.000153436
1382,62.6588,35.1673,1053.99,6.83626e-05
1383,63.5795,35.1701,1054.28,-8.1583e-05
1384,64.5017,35.175,1054.58,7.50095e-06
1385,65.424,35.1783,1054.88,6.72401e-05
1386,66.3447,35.1796,1055.15,0.000121012
1387,67.2666,35.1836,1055.44,0.000114897
1388,76.5435,35.1882,1058.63,1.93783e-05
1389,77.4533,35.188,1058.64,0.000149497
1390,78.3936,35.2167,1059.06,5.26694e-05
1391,79.322,35.2271,1059.32,1.83839e-05
1392,80.2515,35.2295,1059.6,1.59829e-05
1393,81.1847,35.2354,1059.91,-4.33127e-05
1394,82.1178,35.2398,1060.22,-0.000308792
1395,83.0504,35.2436,1060.52,-0.000143513
1396,83.9844,35.2487,1060.82,-0.000166146
1397,84.9184,35.2515,1061.12,-7.07745e-05
1398,85.8531,35.2544,1061.42,1.14093e-05
1399,86.7892,35.2571,1061.73,0.000107411
1400,-20.6272,33.938,1026.56,-0.000131005
1401,-19.7548,33.941,1026.85,-0.000224053
1402,-18.8821,33.9443,1027.15,-0.000203653
1403,-18.009,33.9481,1027.45,-0.000230612
1404,-17.1357,33.9517,1027.75,-0.000263608
1405,-16.2617,33.9552,1028.05,-0.000279709
1406,-15.3868,33.9584,1028.35,-0.000295718
1407,-14.5123,33.962,1028.65,-0.000289784
1408,-13.6373,33.9665,1028.96,-0.00027595
1409,-12.7612,33.9703,1029.25,-0.000235198
1410,-11.8849,33.9726,1029.53,-0.000247794
1411,-11.0088,33.9783,1029.83,-0.000254634
1412,-10.1317,33.9767,1030.13,-0.000218824
1413,-3.09243,34.0076,1032.54,0.000243642
1414,-2.20941,34.013,1032.83,0.00035793
1415,-1.32537,34.0178,1033.11,0.000268299
1416,-0.44206,34.0249,1033.41,0.00022818
1417,0.441724,34.0298,1033.7,0.000154864
1418,1.32499,34.0329,1034,8.79521e-05
1419,2.20937,34.0356,1034.29,2.17258e-05
1420,3.09474,34.0395,1034.58,5.7786e-06
1421,3.9797,34.0427,1034.88,-3.95016e-05
1422,4.86542,34.0468,1035.17,-6.88153e-05
1423,5.75217,34.0502,1035.47,-2.15728e-05
1424,6.64048,34.0511,1035.78,6.80339e-05
1425,7.52929,34.0569,1036.06,0.000106482
1426,8.41662,34.0603,1036.36,0.000169423
1427,9.30463,34.0634,1036.66,0.00018894
1428,10.1944,34.0711,1036.95,0.000185841
1429,11.0838,34.0669,1037.23,4.99223e-05
1430,16.4312,34.091,1039.01,-0.0003264
1431,17.3244,34.0933,1039.31,-0.000415198
1432,18.2182,34.0994,1039.61,-0.00036186
1433,19.1128,34.1111,1039.91,-0.000301405
1434,20.0077,34.1163,1040.19,-0.000242749
1435,20.903,34.1153,1040.49,-0.000238563
1436,21.7976,34.1183,1040.77,-0.000297804
1437,22.6945,34.1222,1041.07,-0.000341257
1438,23.5916,34.1256,1041.36,-0.0003122
1439,24.4888,34.1293,1041.65,-0.000307432
1440,25.3861,34.1321,1041.94,-0.000238818
1441,26.2837,34.1353,1042.23,-0.000175119
1442,27.1828,34.1371,1042.52,-0.000125457
1443,28.0809,34.1332,1042.76,-5.21046e-05
1444,28.9806,34.1289,1043.04,0.000256314
1445,36.1991,34.1942,1045.44,-0.000703307
1446,37.1015,34.201,1045.68,-0.000585317
1447,38.0083,34.1915,1046.03,-0.000580233
1448,38.9129,34.1925,1046.28,-0.000538699
1449,39.8183,34.1897,1046.59,-0.000519223
1450,40.7247,34.1925,1046.89,-0.000473025
1451,41.6317,34.1962,1047.2,-0.000436584
1452,42.5398,34.1983,1047.5,-0.000289035
1453,43.448,34.2025,1047.8,-0.00028606
1454,44.3568,34.2049,1048.09,-0.000171577
1455,45.2671,34.2077,1048.39,-0.000137155
1456,46.1774,34.2102,1048.67,-0.000141371
1457,47.0877,34.2129,1048.95,-0.000156926
1458,57.1425,34.2584,1052.24,0.000812899
1459,58.062,34.2651,1052.57,0.000596948
1460,58.9741,34.2608,1052.77,0.000417382
1461,59.8941,34.2619,1053.09,0.000279354
1462,60.8133,34.2605,1053.39,0.000177012
1463,61.7327,34.2634,1053.69,8.9247e-05
1464,62.6534,34.2674,1053.98,1.10419e-05
1465,63.5738,34.2705,1054.27,-0.000122627
1466,64.4961,34.2746,1054.58,-3.45216e-05
1467,65.4183,34.278,1054.87,2.61192e-05
1468,66.3395,34.2805,1055.15,9.37859e-05
1469,67.2608,34.2829,1055.43,0.000106073
1470,68.1835,34.2971,1055.71,0.000151743
1471,75.5993,34.2465,1058.22,-4.28334e-05
1472,76.5316,34.286,1058.54,-8.83773e-05
1473,77.4479,34.2915,1058.64,-0.000135565
1474,78.3873,34.3254,1059.05,-0.000150759
1475,79.3154,34.3278,1059.31,-0.000132043
1476,80.2462,34.3271,1059.6,-9.11454e-05
1477,81.179,34.3314,1059.91,-0.000114688
1478,82.1121,34.3351,1060.22,-0.000329811
1479,83.0447,34.3392,1060.52,-0.000152555
1480,83.9792,34.3439,1060.82,-0.000181843
1481,84.9136,34.3471,1061.12,-0.000102309
1482,85.8483,34.3498,1061.42,-2.66436e-05
1483,86.7841,34.3524,1061.73,8.00706e-05
1484,-20.6309,33.0612,1026.53,-0.000159922
1485,-19.7588,33.0638,1026.83,-0.000230898
1486,-18.8861,33.0668,1027.13,-0.000218145
1487,-18.0132,33.0704,1027.43,-0.000244418
1488,-17.14,33.0739,1027.73,-0.000270408
1489,-16.2657,33.0771,1028.03,-0.000274107
1490,-15.3913,33.0805,1028.33,-0.000279213
1491,-14.517,33.0839,1028.63,-0.000266608
1492,-13.6418,33.0877,1028.93,-0.000242945
1493,-12.7652,33.0919,1029.22,-0.000193414
1494,-11.8885,33.0936,1029.51,-0.000185632
1495,-11.0127,33.1014,1029.81,-0.00016196
1496,-10.1348,33.0996,1030.11,-7.66146e-05
1497,-9.25628,33.101,1030.41,-5.51356e-05
1498,-8.3764,33.1016,1030.69,-5.88532e-05
1499,-4.85831,33.1148,1031.92,4.2549e-05
1500,-3.9767,33.1217,1032.21,0.000133604
1501,-3.09646,33.1277,1032.51,0.000191012
1502,-2.2131,33.1318,1032.8,0.000154367
1503,-1.3308,33.1333,1033.08,8.81281e-05
1504,-0.447051,33.1376,1033.38,5.73583e-05
1505,0.43668,33.1466,1033.67,5.84904e-06
1506,1.3201,33.1501,1033.97,-3.57971e-05
1507,2.20472,33.1532,1034.27,-7.97681e-05
1508,3.08991,33.1572,1034.56,-7.31417e-05
1509,3.97527,33.1605,1034.86,-0.000106859
1510,4.86085,33.1647,1035.15,-0.000125374
1511,5.74747,33.1676,1035.45,-8.07609e-05
1512,6.6348,33.1699,1035.75,-2.14498e-07
1513,7.52314,33.174,1036.05,3.64567e-05
1514,8.41094,33.1818,1036.34,5.50972e-05
1515,9.29937,33.1867,1036.64,5.77498e-05
1516,10.1893,33.1984,1036.94,7.44385e-05
1517,11.0789,33.1946,1037.23,-6.92967e-05
1518,11.9681,33.2024,1037.52,-0.000211357
1519,12.8586,33.2033,1037.81,-0.000273822
1520,13.7492,33.2,1038.09,-0.000335474
1521,14.6412,33.204,1038.37,-0.000401876
1522,15.533,33.2072,1038.67,-0.000371188
1523,16.4264,33.2154,1038.98,-0.00030718
1524,17.32,33.2182,1039.27,-0.000342612
1525,18.2129,33.2185,1039.57,-0.000328974
1526,19.1075,33.224,1039.87,-0.000290172
1527,20.0019,33.2239,1040.17,-0.000224559
1528,20.8974,33.2271,1040.46,-0.000237677
1529,21.7923,33.2304,1040.75,-0.00030696
1530,22.6892,33.2328,1041.05,-0.000360999
1531,23.586,33.2363,1041.34,-0.00035958
1532,24.4832,33.2402,1041.63,-0.000363824
1533,25.3799,33.2433,1041.92,-0.000317596
1534,26.2781,33.2487,1042.21,-0.000255262
1535,27.1772,33.2535,1042.52,-0.000202867
1536,28.0754,33.2548,1042.77,-0.000122173
1537,28.9756,33.2544,1043.06,-4.3634e-05
1538,29.8749,33.2515,1043.32,4.45145e-05
1539,30.7759,33.2556,1043.63,5.55242e-05
1540,34.3851,33.2617,1044.87,-0.000445113
1541,35.2885,33.2714,1045.15,-0.00054478
1542,36.1934,33.2775,1045.45,-0.00058413
1543,37.0963,33.287,1045.7,-0.000543628
1544,38.0023,33.2792,1046.03,-0.000544952
1545,38.9072,33.2878,1046.3,-0.000510896
1546,39.8126,33.2936,1046.6,-0.00050656
1547,40.7189,33.2977,1046.89,-0.000467274
1548,41.6262,33.3008,1047.19,-0.000436293
1549,42.5343,33.3038,1047.49,-0.000300573
1550,43.4426,33.3075,1047.79,-0.000306533
1551,44.3517,33.3106,1048.08,-0.000199689
1552,45.2618,33.3131,1048.38,-0.0001568
1553,46.1722,33.3164,1048.67,-0.000139199
1554,47.0825,33.3188,1048.96,-0.000130114
1555,47.9911,33.3148,1049.22,-0.00010652
1556,56.2223,33.3357,1051.98,0.00072623
1557,57.1363,33.3446,1052.22,0.000523571
1558,58.055,33.3449,1052.55,0.000380355
1559,58.9695,33.3494,1052.78,0.000257706
1560,59.8887,33.3582,1053.08,0.000160818
1561,60.8081,33.3621,1053.38,8.57566e-05
1562,61.7273,33.3651,1053.68,1.61586e-05
1563,62.6478,33.3685,1053.97,-5.02687e-05
1564,63.5684,33.3711,1054.27,-0.000163809
1565,64.4905,33.3757,1054.57,-9.0004e-05
1566,65.4126,33.3787,1054.87,-4.46769e-05
1567,66.3339,33.3813,1055.15,1.92532e-05
1568,67.2563,33.3852,1055.44,2.66679e-05
1569,68.1793,33.3966,1055.73,3.72931e-05
1570,69.1058,33.3927,1056.07,3.54488e-05
1571,74.6562,33.294,1057.79,-0.00035018
1572,75.5907,33.3593,1058.15,-0.000184298
1573,76.5225,33.3872,1058.48,-0.000172864
1574,77.4467,33.3929,1058.69,-0.000164187
1575,78.3803,33.4071,1059.03,-0.000162054
1576,79.3094,33.4159,1059.3,-0.000144555
1577,80.2411,33.4219,1059.61,-0.000103771
1578,81.1734,33.4275,1059.91,-0.000122306
1579,82.1062,33.4312,1060.21,-0.000340011
1580,83.0392,33.4348,1060.51,-0.00016218
1581,83.974,33.4388,1060.82,-0.000201042
1582,84.9083,33.4424,1061.12,-0.00014433
1583,85.8429,33.4448,1061.42,-8.24893e-05
1584,86.7789,33.4473,1061.73,2.0856e-05
1585,-20.6348,32.1847,1026.51,-0.000196941
1586,-19.7629,32.1871,1026.8,-0.000242871
1587,-18.89,32.1894,1027.1,-0.000239383
1588,-18.0174,32.1927,1027.4,-0.000262336
1589,-17.1441,32.1953,1027.7,-0.000278515
1590,-16.2702,32.1983,1028,-0.000266754
1591,-15.3961,32.2012,1028.3,-0.000258968
1592,-14.5216,32.2047,1028.6,-0.000239862
1593,-13.6464,32.2084,1028.9,-0.000206768
1594,-12.7697,32.2115,1029.2,-0.000152468
1595,-11.8927,32.2138,1029.49,-0.000129243
1596,-11.0164,32.2168,1029.79,-6.84912e-05
1597,-10.1389,32.2139,1030.08,1.28518e-05
1598,-9.26051,32.2151,1030.37,5.60202e-05
1599,-8.381,32.2171,1030.66,0.000115115
1600,-7.50274,32.2195,1030.98,9.55719e-05
1601,-6.62161,32.2246,1031.26,9.99927e-05
1602,-5.74197,32.2285,1031.56,1.68499e-05
1603,-4.86104,32.2371,1031.86,1.39752e-07
1604,-3.97907,32.2435,1032.16,-6.31019e-06
1605,-3.09862,32.2506,1032.47,2.6506e-05
1606,-2.21652,32.2539,1032.76,-5.38587e-05
1607,-1.33417,32.2588,1033.06,-8.83515e-05
1608,-0.450721,32.2594,1033.36,-0.000107554
1609,0.432914,32.2638,1033.65,-0.000150486
1610,1.31611,32.2667,1033.95,-0.00017027
1611,2.20032,32.2698,1034.25,-0.00019454
1612,3.08548,32.2734,1034.54,-0.000170709
1613,3.97042,32.276,1034.84,-0.000187355
1614,4.85574,32.2793,1035.13,-0.000192542
1615,5.74253,32.2823,1035.43,-0.000148431
1616,6.62936,32.2846,1035.73,-7.21316e-05
1617,7.51754,32.2876,1036.02,-3.06941e-05
1618,8.40504,32.2897,1036.32,-3.33949e-06
1619,9.29362,32.2929,1036.64,1.11023e-05
1620,10.1834,32.2932,1036.93,2.77857e-05
1621,11.0729,32.2926,1037.21,-5.74179e-05
1622,11.9625,32.3022,1037.5,-0.000184259
1623,12.8527,32.3077,1037.78,-0.000241056
1624,13.7448,32.3081,1038.08,-0.00028375
1625,14.6361,32.3096,1038.36,-0.000355183
1626,15.5285,32.3142,1038.66,-0.00033396
1627,16.4212,32.3239,1038.97,-0.000288962
1628,17.3144,32.3225,1039.25,-0.000302045
1629,18.2076,32.3246,1039.57,-0.000293134
1630,19.1017,32.3291,1039.85,-0.000272911
1631,19.9965,32.335,1040.15,-0.000227516
1632,20.892,32.3389,1040.44,-0.000249831
1633,21.7869,32.3426,1040.73,-0.000323387
1634,22.6835,32.3448,1041.03,-0.000382663
1635,23.5803,32.3476,1041.32,-0.000399578
1636,24.4773,32.3507,1041.61,-0.000411531
1637,25.3742,32.3535,1041.9,-0.0003877
1638,26.2721,32.3578,1042.2,-0.000337983
1639,27.171,32.3599,1042.5,-0.000290836
1640,28.0698,32.3592,1042.78,-0.000197145
1641,28.9696,32.3572,1043.06,-0.000147279
1642,29.8695,32.3538,1043.34,-0.000161326
1643,30.7706,32.3565,1043.65,-0.00020355
1644,31.6726,32.3507,1043.96,-0.000279951
1645,32.5735,32.3475,1044.22,-0.000332807
1646,33.4759,32.3486,1044.53,-0.000459892
1647,34.3793,32.3556,1044.85,-0.000462659
1648,35.2832,32.3657,1045.14,-0.000542047
1649,36.187,32.3802,1045.41,-0.000549359
1650,37.0913,32.3904,1045.69,-0.000585099
1651,37.9972,32.3978,1046.01,-0.000539756
1652,38.9024,32.4024,1046.29,-0.000507608
1653,39.8077,32.4012,1046.59,-0.000507196
1654,40.7139,32.4044,1046.88,-0.000472786
1655,41.6212,32.4076,1047.18,-0.000446288
1656,42.5291,32.41,1047.48,-0.000323847
1657,43.4378,32.4128,1047.78,-0.000330124
1658,44.347,32.4155,1048.08,-0.000242662
1659,45.2569,32.418,1048.37,-0.000198518
1660,46.1673,32.4205,1048.67,-0.00016995
1661,47.0781,32.4233,1048.96,-0.000179919
1662,47.987,32.422,1049.24,-0.000188249
1663,48.8988,32.4263,1049.53,-0.000130581
1664,55.2986,32.4395,1051.64,2.30137e-05
1665,56.2157,32.4377,1051.95,0.000295044
1666,57.1302,32.4458,1052.2,0.000222632
1667,58.0493,32.4601,1052.52,0.000175921
1668,58.9652,32.4589,1052.78,9.74308e-05
1669,59.8841,32.4639,1053.08,3.5572e-05
1670,60.8028,32.4636,1053.38,-1.27294e-05
1671,61.7222,32.4665,1053.67,-6.19117e-05
1672,62.6425,32.4695,1053.97,-0.000109416
1673,63.5632,32.4722,1054.27,-0.000196599
1674,64.485,32.4762,1054.56,-0.000138233
1675,65.4073,32.4786,1054.86,-0.000106661
1676,66.3295,32.4813,1055.16,-3.75507e-05
1677,67.2516,32.4874,1055.45,-3.49975e-05
1678,68.1741,32.4928,1055.73,-3.77317e-05
1679,69.1,32.4886,1056.06,-6.39486e-05
1680,70.0219,32.4764,1056.32,-5.57701e-05
1681,70.9428,32.4613,1056.56,-0.000140456
1682,71.8781,32.4702,1056.99,-0.000290743
1683,72.802,32.4836,1057.24,-0.000320686
1684,73.7287,32.4523,1057.55,-0.000375007
1685,74.6534,32.4738,1057.78,-0.000313233
1686,75.5841,32.4999,1058.11,-0.000258639
1687,76.5182,32.522,1058.46,-0.00016524
1688,77.4428,32.5187,1058.69,-0.000146672
1689,78.3751,32.5184,1059.02,-0.000118487
1690,79.3052,32.5211,1059.31,-0.000117178
1691,80.2365,32.5209,1059.61,-8.56913e-05
1692,81.1686,32.5235,1059.91,-0.000106104
1693,82.1013,32.5271,1060.21,-0.000326511
1694,83.034,32.5302,1060.52,-0.000177018
1695,83.9685,32.5339,1060.82,-0.000217535
1696,84.9032,32.5368,1061.12,-0.000186458
1697,85.8376,32.5393,1061.42,-0.000143906
1698,86.773,32.5416,1061.72,-6.09009e-05
1699,-20.6388,31.3082,1026.48,-0.0002677
1700,-19.7674,31.3102,1026.78,-0.000274053
1701,-18.8947,31.3127,1027.08,-0.000266996
1702,-18.0219,31.3156,1027.38,-0.000278868
1703,-17.1482,31.3181,1027.68,-0.000281648
1704,-16.2744,31.321,1027.97,-0.000255669
1705,-15.4005,31.3233,1028.27,-0.000235654
1706,-14.5255,31.3263,1028.58,-0.000211675
1707,-13.6502,31.3295,1028.88,-0.000174981
1708,-12.7741,31.3322,1029.17,-0.000121491
1709,-11.8973,31.3337,1029.47,-8.8675e-05
1710,-11.0208,31.3378,1029.76,-2.08449e-05
1711,-10.1435,31.3399,1030.05,5.13169e-05
1712,-9.26365,31.3426,1030.35,8.10542e-05
1713,-8.38485,31.3449,1030.64,0.000115286
1714,-7.50651,31.3499,1030.94,4.45859e-05
1715,-6.62582,31.3553,1031.23,6.0257e-05
1716,-5.74489,31.3575,1031.53,9.76526e-06
1717,-4.86438,31.3619,1031.83,-3.04736e-05
1718,-3.98392,31.3669,1032.13,-7.02058e-05
1719,-3.1035,31.3715,1032.44,-0.000101114
1720,-2.22143,31.3727,1032.74,-0.000168124
1721,-1.33951,31.3738,1033.04,-0.000194711
1722,-0.456579,31.3772,1033.34,-0.00020335
1723,0.427219,31.3812,1033.63,-0.000241495
1724,1.31097,31.3843,1033.93,-0.000251119
1725,2.19535,31.3871,1034.23,-0.000267943
1726,3.08006,31.3905,1034.52,-0.000244462
1727,3.96529,31.393,1034.82,-0.000252499
1728,4.85031,31.3964,1035.11,-0.00025009
1729,5.73741,31.399,1035.41,-0.0002103
1730,6.62418,31.4003,1035.71,-0.000139133
1731,7.51174,31.4029,1036,-9.34287e-05
1732,8.39969,31.4049,1036.3,-5.5776e-05
1733,9.28798,31.4102,1036.6,-2.73622e-05
1734,10.1778,31.4129,1036.9,-4.07796e-06
1735,11.0676,31.4147,1037.18,-5.57188e-05
1736,11.9571,31.4201,1037.47,-0.000150665
1737,12.8482,31.4217,1037.77,-0.000211756
1738,13.7401,31.426,1038.07,-0.000282092
1739,14.6316,31.4277,1038.35,-0.00032997
1740,15.5241,31.4293,1038.65,-0.000315436
1741,16.4164,31.4352,1038.95,-0.000282326
1742,17.31,31.4371,1039.24,-0.000294836
1743,18.2032,31.4425,1039.54,-0.000285265
1744,19.0973,31.4452,1039.83,-0.000275221
1745,19.992,31.4482,1040.13,-0.00024516
1746,20.8873,31.4514,1040.42,-0.000273788
1747,21.7822,31.455,1040.71,-0.000349777
1748,22.6783,31.4566,1041.01,-0.000412347
1749,23.5749,31.4585,1041.3,-0.000441385
1750,24.4718,31.461,1041.6,-0.000459814
1751,25.3692,31.4642,1041.88,-0.000454914
1752,26.2668,31.4684,1042.18,-0.000416873
1753,27.1657,31.4698,1042.48,-0.00037555
1754,28.0646,31.4729,1042.77,-0.000286039
1755,28.9648,31.4742,1043.05,-0.000228654
1756,29.865,31.4747,1043.35,-0.000222235
1757,30.7651,31.4725,1043.63,-0.00023883
1758,31.6673,31.4735,1043.93,-0.000356376
1759,32.5696,31.4768,1044.23,-0.00037277
1760,33.4713,31.4742,1044.51,-0.000451
1761,34.3731,31.4763,1044.82,-0.000404353
1762,35.2773,31.4825,1045.12,-0.000469277
1763,36.1812,31.4886,1045.4,-0.000505984
1764,37.0861,31.4957,1045.69,-0.000539947
1765,37.9915,31.4951,1045.99,-0.00051037
1766,38.8971,31.5035,1046.28,-0.000490492
1767,39.8027,31.5083,1046.57,-0.000499896
1768,40.7091,31.5109,1046.87,-0.000474457
1769,41.6163,31.5135,1047.17,-0.000450438
1770,42.5241,31.5157,1047.47,-0.000339718
1771,43.4325,31.519,1047.77,-0.000344182
1772,44.3416,31.521,1048.06,-0.000277492
1773,45.2512,31.5232,1048.36,-0.000237232
1774,46.1616,31.5262,1048.66,-0.000201505
