序号(),日期时间,时间(s),水平X1力(kN),水平X2力(kN),垂向Y1力(kN),垂向Y2力(kN),水平X1位移(mm),水平X2位移(mm),垂向Y1位移(mm),垂向Y2位移(mm),水平应变1微应变(με),水平应变2微应变(με),垂向应变1微应变(με),垂向应变2微应变(με),应变CH5微应变(με),应变CH6微应变(με),应变CH7微应变(με),应变CH8微应变(με),水平变形(mm),垂向变形(mm)
643,#2026-05-27 14:20:21#,64.5190000000002,0.000284,-0.00038,6.977887,6.967643,0,0,-0.000333,2.130667,0,0,0,0,0,0,0,0,0,0
644,#2026-05-27 14:20:21#,64.619999999999,0.000325,-0.000579,7.008656,6.998589,0,0,-0.000333,2.134333,0,0,0,0,0,0,0,0,0,0
645,#2026-05-27 14:20:21#,64.7200000000012,0.000425,-0.000338,7.034886,7.025362,0,0,-0.000667,2.138333,0,0,0,0,0,0,0,0,0,0
646,#2026-05-27 14:20:21#,64.8199999999997,0.000319,-0.000418,7.059328,7.050088,0,0,-0.000667,2.142667,0,0,0,0,0,0,0,0,0,0
647,#2026-05-27 14:20:21#,64.9209999999985,0.000388,-0.00047,7.082174,7.072717,0,0,-0.000667,2.147333,0,0,0,0,0,0,0,0,0,0
648,#2026-05-27 14:20:21#,65.0220000000008,0.000205,-0.000428,7.111176,7.101762,0,0,-0.000667,2.153333,0,0,0,0,0,0,0,0,0,0
649,#2026-05-27 14:20:21#,65.1219999999994,0.000373,-0.000472,7.153578,7.144218,0,0,-0.000667,2.161667,0,0,0,0,0,0,0,0,0,0
650,#2026-05-27 14:20:21#,65.2220000000016,0.000375,-0.000487,7.194973,7.184401,0,-0.000333,-0.000667,2.175333,0,0,0,0,0,0,0,0,0,0
651,#2026-05-27 14:20:22#,65.3220000000001,0.000325,-0.000502,7.137841,7.12571,0,-0.000333,-0.000667,2.177,0,0,0,0,0,0,0,0,0,0
652,#2026-05-27 14:20:22#,65.4219999999987,0.000308,-0.000546,7.110513,7.098233,0,0,-0.000667,2.177,0,0,0,0,0,0,0,0,0,0
653,#2026-05-27 14:20:22#,65.5190000000002,0.000222,-0.000487,7.095413,7.083054,0,-0.000333,-0.000667,2.177,0,0,0,0,0,0,0,0,0,0
654,#2026-05-27 14:20:22#,65.6229999999996,0.000451,-0.000504,7.084084,7.071777,0,0,-0.000667,2.177,0,0,0,0,0,0,0,0,0,0
655,#2026-05-27 14:20:22#,65.7230000000018,0.000259,-0.000487,7.075857,7.063295,0,-0.000333,-0.000667,2.177,0,0,0,0,0,0,0,0,0,0
